step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.375000,10.325000,206,227,0.021759
1,11.425000,10.325000,206,228,0.012598
2,11.425000,10.275000,205,228,0.000000
3,11.425000,10.325000,206,228,0.000000
4,11.425000,10.375000,207,228,0.000000
5,11.425000,10.425000,208,228,0.000000
6,11.475000,10.425000,208,229,0.006864
7,11.525000,10.425000,208,230,0.000000
8,11.575000,10.425000,208,231,0.000000
9,11.575000,10.475000,209,231,0.000000
10,11.625000,10.475000,209,232,0.000358
11,11.675000,10.475000,209,233,0.000000
12,11.675000,10.425000,208,233,0.010631
13,11.725000,10.425000,208,234,0.006456
14,11.775000,10.425000,208,235,0.000000
15,11.825000,10.425000,208,236,0.000000
16,11.825000,10.475000,209,236,0.001783
17,11.825000,10.525000,210,236,0.000000
18,11.825000,10.575000,211,236,0.011311
19,11.825000,10.525000,210,236,0.000000
20,11.825000,10.575000,211,236,0.005788
21,11.825000,10.625000,212,236,0.000000
22,11.825000,10.675000,213,236,0.000000
23,11.775000,10.675000,213,235,0.000000
24,11.825000,10.675000,213,236,0.008529
25,11.875000,10.675000,213,237,0.000000
26,11.825000,10.675000,213,236,0.000000
27,11.875000,10.675000,213,237,0.000000
28,11.875000,10.625000,212,237,0.000000
29,11.875000,10.675000,213,237,0.000000
30,11.825000,10.675000,213,236,0.000000
31,11.825000,10.725000,214,236,0.000000
32,11.875000,10.725000,214,237,0.005664
33,11.875000,10.675000,213,237,0.010178
34,11.875000,10.725000,214,237,0.018842
35,11.875000,10.775000,215,237,0.001388
36,11.875000,10.825000,216,237,0.011472
37,11.825000,10.825000,216,236,0.002644
38,11.825000,10.875000,217,236,0.000000
39,11.775000,10.875000,217,235,0.000000
40,11.775000,10.925000,218,235,0.007844
41,11.775000,10.875000,217,235,0.009510
42,11.725000,10.875000,217,234,0.000000
43,11.725000,10.925000,218,234,0.000000
44,11.725000,10.875000,217,234,0.000000
45,11.725000,10.925000,218,234,0.000000
46,11.675000,10.925000,218,233,0.008117
47,11.725000,10.925000,218,234,0.014873
48,11.725000,10.875000,217,234,0.000000
49,11.725000,10.925000,218,234,0.014279
