step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.725000,2.375000,47,14,0.034235
1,0.775000,2.375000,47,15,0.032731
2,0.825000,2.375000,47,16,0.030783
3,0.825000,2.425000,48,16,0.038094
4,0.775000,2.425000,48,15,0.046911
5,0.825000,2.425000,48,16,0.048131
6,0.825000,2.375000,47,16,0.053143
7,0.825000,2.325000,46,16,0.048530
8,0.775000,2.325000,46,15,0.029545
9,0.825000,2.325000,46,16,0.027393
10,0.825000,2.275000,45,16,0.048808
11,0.875000,2.275000,45,17,0.031155
12,0.925000,2.275000,45,18,0.062270
13,0.975000,2.275000,45,19,0.058949
14,1.025000,2.275000,45,20,0.043347
15,1.075000,2.275000,45,21,0.050431
16,1.125000,2.275000,45,22,0.061343
17,1.075000,2.275000,45,21,0.072742
18,1.125000,2.275000,45,22,0.054898
19,1.175000,2.275000,45,23,0.051002
20,1.175000,2.225000,44,23,0.069702
21,1.225000,2.225000,44,24,0.078405
22,1.275000,2.225000,44,25,0.077344
23,1.325000,2.225000,44,26,0.060694
24,1.375000,2.225000,44,27,0.100597
25,1.425000,2.225000,44,28,0.099064
26,1.425000,2.175000,43,28,0.079631
27,1.425000,2.225000,44,28,0.095317
28,1.475000,2.225000,44,29,0.078261
29,1.475000,2.275000,45,29,0.075173
30,1.475000,2.325000,46,29,0.089433
31,1.425000,2.325000,46,28,0.093341
32,1.475000,2.325000,46,29,0.082997
33,1.525000,2.325000,46,30,0.106364
34,1.575000,2.325000,46,31,0.098236
35,1.625000,2.325000,46,32,0.122846
36,1.675000,2.325000,46,33,0.132635
37,1.675000,2.375000,47,33,0.135196
38,1.725000,2.375000,47,34,0.127854
39,1.775000,2.375000,47,35,0.139001
40,1.825000,2.375000,47,36,0.137579
41,1.875000,2.375000,47,37,0.151007
42,1.925000,2.375000,47,38,0.156214
43,1.975000,2.375000,47,39,0.172601
44,2.025000,2.375000,47,40,0.182521
45,2.075000,2.375000,47,41,0.201037
46,2.025000,2.375000,47,40,0.179437
47,2.075000,2.375000,47,41,0.178554
48,2.125000,2.375000,47,42,0.195906
49,2.175000,2.375000,47,43,0.212673
