step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.125000,11.725000,234,222,0.015660
1,11.125000,11.675000,233,222,0.021708
2,11.125000,11.625000,232,222,0.013327
3,11.125000,11.575000,231,222,0.028533
4,11.125000,11.525000,230,222,0.044056
5,11.075000,11.525000,230,221,0.049146
6,11.075000,11.475000,229,221,0.058071
7,11.075000,11.425000,228,221,0.053308
8,11.075000,11.375000,227,221,0.105152
9,11.125000,11.375000,227,222,0.080345
10,11.175000,11.375000,227,223,0.050124
11,11.175000,11.325000,226,223,0.060204
12,11.125000,11.325000,226,222,0.080213
13,11.125000,11.275000,225,222,0.070681
14,11.175000,11.275000,225,223,0.064996
15,11.125000,11.275000,225,222,0.077338
16,11.125000,11.225000,224,222,0.099502
17,11.125000,11.175000,223,222,0.087772
18,11.075000,11.175000,223,221,0.127761
19,11.025000,11.175000,223,220,0.100353
20,11.075000,11.175000,223,221,0.117125
21,11.025000,11.175000,223,220,0.114174
22,11.025000,11.225000,224,220,0.108023
23,11.025000,11.175000,223,220,0.104007
24,10.975000,11.175000,223,219,0.111951
25,10.975000,11.125000,222,219,0.128604
26,10.925000,11.125000,222,218,0.136322
27,10.925000,11.075000,221,218,0.126705
28,10.875000,11.075000,221,217,0.157377
29,10.875000,11.025000,220,217,0.153395
30,10.875000,10.975000,219,217,0.175225
31,10.825000,10.975000,219,216,0.182532
32,10.775000,10.975000,219,215,0.176500
33,10.775000,10.925000,218,215,0.224769
34,10.775000,10.975000,219,215,0.191197
35,10.775000,10.925000,218,215,0.204187
36,10.775000,10.875000,217,215,0.234251
37,10.775000,10.825000,216,215,0.236192
38,10.725000,10.825000,216,214,0.236079
39,10.675000,10.825000,216,213,0.257529
40,10.675000,10.775000,215,213,0.249106
41,10.625000,10.775000,215,212,0.258619
42,10.625000,10.725000,214,212,0.298177
43,10.575000,10.725000,214,211,0.276644
44,10.575000,10.675000,213,211,0.312746
45,10.625000,10.675000,213,212,0.294172
46,10.575000,10.675000,213,211,0.292683
47,10.625000,10.675000,213,212,0.290663
48,10.675000,10.675000,213,213,0.284459
49,10.625000,10.675000,213,212,0.300576
