step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.225000,1.575000,31,64,0.005090
1,3.275000,1.575000,31,65,0.014830
2,3.325000,1.575000,31,66,0.000000
3,3.325000,1.525000,30,66,0.008826
4,3.275000,1.525000,30,65,0.020140
5,3.275000,1.475000,29,65,0.024260
6,3.275000,1.425000,28,65,0.000000
7,3.225000,1.425000,28,64,0.000000
8,3.275000,1.425000,28,65,0.000000
9,3.275000,1.375000,27,65,0.010995
10,3.275000,1.325000,26,65,0.000000
11,3.325000,1.325000,26,66,0.003609
12,3.375000,1.325000,26,67,0.000000
13,3.375000,1.275000,25,67,0.000000
14,3.375000,1.325000,26,67,0.011068
15,3.325000,1.325000,26,66,0.007076
16,3.375000,1.325000,26,67,0.000000
17,3.375000,1.275000,25,67,0.013360
18,3.425000,1.275000,25,68,0.003305
19,3.425000,1.225000,24,68,0.010399
20,3.375000,1.225000,24,67,0.000000
21,3.325000,1.225000,24,66,0.000000
22,3.275000,1.225000,24,65,0.003857
23,3.275000,1.175000,23,65,0.006828
24,3.275000,1.125000,22,65,0.000000
25,3.225000,1.125000,22,64,0.000000
26,3.225000,1.075000,21,64,0.006101
27,3.225000,1.025000,20,64,0.001240
28,3.225000,1.075000,21,64,0.000810
29,3.175000,1.075000,21,63,0.008036
30,3.175000,1.125000,22,63,0.004862
31,3.175000,1.075000,21,63,0.000000
32,3.125000,1.075000,21,62,0.000000
33,3.125000,1.025000,20,62,0.000000
34,3.175000,1.025000,20,63,0.001448
35,3.225000,1.025000,20,64,0.000000
36,3.225000,1.075000,21,64,0.011011
37,3.275000,1.075000,21,65,0.000000
38,3.225000,1.075000,21,64,0.000000
39,3.225000,1.025000,20,64,0.000319
40,3.275000,1.025000,20,65,0.000000
41,3.225000,1.025000,20,64,0.000238
42,3.275000,1.025000,20,65,0.000000
43,3.225000,1.025000,20,64,0.000000
44,3.225000,1.075000,21,64,0.004439
45,3.175000,1.075000,21,63,0.000000
46,3.225000,1.075000,21,64,0.006918
47,3.225000,1.025000,20,64,0.009504
48,3.225000,0.975000,19,64,0.000000
49,3.275000,0.975000,19,65,0.002686
