step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.475000,0.275000,5,9,0.002539
1,0.475000,0.325000,6,9,0.000000
2,0.475000,0.275000,5,9,0.000000
3,0.425000,0.275000,5,8,0.007971
4,0.425000,0.225000,4,8,0.000000
5,0.425000,0.275000,5,8,0.002857
6,0.425000,0.325000,6,8,0.000000
7,0.425000,0.275000,5,8,0.000000
8,0.425000,0.225000,4,8,0.007869
9,0.375000,0.225000,4,7,0.007081
10,0.375000,0.175000,3,7,0.013200
11,0.325000,0.175000,3,6,0.000000
12,0.325000,0.125000,2,6,0.004246
13,0.275000,0.125000,2,5,0.000000
14,0.275000,0.175000,3,5,0.000000
15,0.275000,0.125000,2,5,0.012503
16,0.275000,0.175000,3,5,0.000000
17,0.275000,0.225000,4,5,0.003159
18,0.275000,0.275000,5,5,0.019791
19,0.225000,0.275000,5,4,0.002020
20,0.275000,0.275000,5,5,0.009222
21,0.325000,0.275000,5,6,0.021788
22,0.375000,0.275000,5,7,0.009528
23,0.325000,0.275000,5,6,0.000000
24,0.325000,0.225000,4,6,0.000000
25,0.275000,0.225000,4,5,0.000000
26,0.275000,0.175000,3,5,0.000000
27,0.225000,0.175000,3,4,0.005464
28,0.225000,0.125000,2,4,0.000000
29,0.225000,0.175000,3,4,0.000000
30,0.225000,0.225000,4,4,0.000000
31,0.275000,0.225000,4,5,0.000000
32,0.275000,0.275000,5,5,0.000000
33,0.275000,0.225000,4,5,0.000000
34,0.325000,0.225000,4,6,0.000000
35,0.325000,0.275000,5,6,0.004445
36,0.325000,0.225000,4,6,0.002100
37,0.325000,0.175000,3,6,0.000000
38,0.325000,0.225000,4,6,0.000000
39,0.275000,0.225000,4,5,0.005290
40,0.275000,0.275000,5,5,0.017765
41,0.325000,0.275000,5,6,0.000000
42,0.275000,0.275000,5,5,0.000000
43,0.275000,0.225000,4,5,0.007931
44,0.225000,0.225000,4,4,0.000000
45,0.175000,0.225000,4,3,0.003522
46,0.175000,0.175000,3,3,0.000000
47,0.175000,0.225000,4,3,0.000000
48,0.175000,0.175000,3,3,0.000000
49,0.225000,0.175000,3,4,0.005836
