step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.925000,1.475000,29,58,0.008066
1,2.875000,1.475000,29,57,0.008109
2,2.925000,1.475000,29,58,0.016931
3,2.925000,1.525000,30,58,0.003225
4,2.925000,1.475000,29,58,0.000000
5,2.975000,1.475000,29,59,0.013190
6,2.975000,1.525000,30,59,0.000000
7,3.025000,1.525000,30,60,0.000000
8,3.025000,1.475000,29,60,0.000000
9,3.075000,1.475000,29,61,0.000000
10,3.025000,1.475000,29,60,0.000000
11,2.975000,1.475000,29,59,0.000000
12,3.025000,1.475000,29,60,0.006513
13,3.075000,1.475000,29,61,0.000000
14,3.025000,1.475000,29,60,0.005413
15,3.075000,1.475000,29,61,0.002052
16,3.125000,1.475000,29,62,0.013046
17,3.125000,1.525000,30,62,0.000000
18,3.125000,1.575000,31,62,0.000820
19,3.175000,1.575000,31,63,0.000000
20,3.175000,1.525000,30,63,0.000000
21,3.175000,1.575000,31,63,0.000000
22,3.225000,1.575000,31,64,0.000458
23,3.225000,1.525000,30,64,0.000000
24,3.275000,1.525000,30,65,0.000000
25,3.275000,1.575000,31,65,0.011722
26,3.275000,1.525000,30,65,0.000000
27,3.225000,1.525000,30,64,0.006289
28,3.275000,1.525000,30,65,0.012469
29,3.275000,1.475000,29,65,0.035128
30,3.325000,1.475000,29,66,0.000851
31,3.375000,1.475000,29,67,0.000000
32,3.375000,1.525000,30,67,0.000000
33,3.425000,1.525000,30,68,0.000000
34,3.425000,1.475000,29,68,0.000000
35,3.425000,1.525000,30,68,0.000000
36,3.425000,1.575000,31,68,0.003325
37,3.425000,1.625000,32,68,0.000000
38,3.425000,1.675000,33,68,0.000000
39,3.425000,1.725000,34,68,0.001862
40,3.425000,1.675000,33,68,0.000000
41,3.425000,1.725000,34,68,0.013047
42,3.425000,1.675000,33,68,0.000000
43,3.475000,1.675000,33,69,0.000000
44,3.475000,1.725000,34,69,0.000000
45,3.525000,1.725000,34,70,0.000000
46,3.575000,1.725000,34,71,0.007926
47,3.625000,1.725000,34,72,0.000000
48,3.675000,1.725000,34,73,0.015560
49,3.675000,1.775000,35,73,0.000000
