step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,9.925000,11.875000,237,198,0.000000
1,9.975000,11.875000,237,199,0.000000
2,10.025000,11.875000,237,200,0.000000
3,10.075000,11.875000,237,201,0.000000
4,10.075000,11.925000,238,201,0.018151
5,10.125000,11.925000,238,202,0.016692
6,10.175000,11.925000,238,203,0.002608
7,10.175000,11.875000,237,203,0.019395
8,10.175000,11.825000,236,203,0.000000
9,10.175000,11.775000,235,203,0.000371
10,10.175000,11.725000,234,203,0.013802
11,10.125000,11.725000,234,202,0.000000
12,10.125000,11.675000,233,202,0.000000
13,10.125000,11.625000,232,202,0.000000
14,10.125000,11.575000,231,202,0.000497
15,10.125000,11.525000,230,202,0.000000
16,10.125000,11.575000,231,202,0.005608
17,10.125000,11.525000,230,202,0.009128
18,10.125000,11.475000,229,202,0.005713
19,10.125000,11.425000,228,202,0.000000
20,10.125000,11.375000,227,202,0.010343
21,10.125000,11.425000,228,202,0.000000
22,10.175000,11.425000,228,203,0.001027
23,10.175000,11.375000,227,203,0.018141
24,10.175000,11.325000,226,203,0.000000
25,10.175000,11.275000,225,203,0.015925
26,10.175000,11.225000,224,203,0.012191
27,10.175000,11.175000,223,203,0.007369
28,10.175000,11.125000,222,203,0.002227
29,10.225000,11.125000,222,204,0.000000
30,10.225000,11.075000,221,204,0.000000
31,10.225000,11.025000,220,204,0.000000
32,10.225000,11.075000,221,204,0.004054
33,10.225000,11.025000,220,204,0.010473
34,10.225000,10.975000,219,204,0.012358
35,10.225000,10.925000,218,204,0.013493
36,10.225000,10.875000,217,204,0.005898
37,10.225000,10.925000,218,204,0.010447
38,10.225000,10.875000,217,204,0.018036
39,10.225000,10.825000,216,204,0.000000
40,10.225000,10.775000,215,204,0.001480
41,10.225000,10.825000,216,204,0.000000
42,10.175000,10.825000,216,203,0.007460
43,10.175000,10.775000,215,203,0.000000
44,10.225000,10.775000,215,204,0.009212
45,10.175000,10.775000,215,203,0.014811
46,10.175000,10.725000,214,203,0.000000
47,10.175000,10.675000,213,203,0.000000
48,10.225000,10.675000,213,204,0.002275
49,10.225000,10.625000,212,204,0.013583
