step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,8.325000,2.575000,51,166,0.000000
1,8.325000,2.625000,52,166,0.000000
2,8.325000,2.575000,51,166,0.007511
3,8.275000,2.575000,51,165,0.005361
4,8.225000,2.575000,51,164,0.011608
5,8.175000,2.575000,51,163,0.000000
6,8.125000,2.575000,51,162,0.003301
7,8.125000,2.625000,52,162,0.002097
8,8.175000,2.625000,52,163,0.000000
9,8.125000,2.625000,52,162,0.000000
10,8.075000,2.625000,52,161,0.019437
11,8.075000,2.575000,51,161,0.000000
12,8.125000,2.575000,51,162,0.000469
13,8.125000,2.525000,50,162,0.003418
14,8.125000,2.475000,49,162,0.000000
15,8.175000,2.475000,49,163,0.012802
16,8.225000,2.475000,49,164,0.000000
17,8.225000,2.525000,50,164,0.000000
18,8.225000,2.475000,49,164,0.000000
19,8.225000,2.525000,50,164,0.000000
20,8.275000,2.525000,50,165,0.008657
21,8.225000,2.525000,50,164,0.000000
22,8.175000,2.525000,50,163,0.003198
23,8.225000,2.525000,50,164,0.000000
24,8.175000,2.525000,50,163,0.010657
25,8.175000,2.475000,49,163,0.005393
26,8.175000,2.525000,50,163,0.000000
27,8.125000,2.525000,50,162,0.009176
28,8.125000,2.475000,49,162,0.017468
29,8.125000,2.425000,48,162,0.010773
30,8.175000,2.425000,48,163,0.013360
31,8.175000,2.475000,49,163,0.000000
32,8.175000,2.425000,48,163,0.011868
33,8.175000,2.375000,47,163,0.001216
34,8.175000,2.425000,48,163,0.000000
35,8.175000,2.475000,49,163,0.000000
36,8.175000,2.525000,50,163,0.000000
37,8.125000,2.525000,50,162,0.018839
38,8.175000,2.525000,50,163,0.005703
39,8.175000,2.475000,49,163,0.000000
40,8.125000,2.475000,49,162,0.006428
41,8.175000,2.475000,49,163,0.005566
42,8.175000,2.525000,50,163,0.009881
43,8.225000,2.525000,50,164,0.000000
44,8.175000,2.525000,50,163,0.000065
45,8.125000,2.525000,50,162,0.001544
46,8.175000,2.525000,50,163,0.004234
47,8.225000,2.525000,50,164,0.021966
48,8.225000,2.475000,49,164,0.019925
49,8.275000,2.475000,49,165,0.002614
