step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.325000,9.175000,183,226,0.000000
1,11.375000,9.175000,183,227,0.012303
2,11.425000,9.175000,183,228,0.000000
3,11.425000,9.125000,182,228,0.000000
4,11.425000,9.075000,181,228,0.001717
5,11.475000,9.075000,181,229,0.005199
6,11.525000,9.075000,181,230,0.000000
7,11.525000,9.125000,182,230,0.008474
8,11.575000,9.125000,182,231,0.016812
9,11.575000,9.075000,181,231,0.000000
10,11.625000,9.075000,181,232,0.003223
11,11.675000,9.075000,181,233,0.002396
12,11.725000,9.075000,181,234,0.000000
13,11.675000,9.075000,181,233,0.000000
14,11.725000,9.075000,181,234,0.006423
15,11.725000,9.125000,182,234,0.008133
16,11.675000,9.125000,182,233,0.000000
17,11.675000,9.075000,181,233,0.016014
18,11.675000,9.025000,180,233,0.007339
19,11.675000,8.975000,179,233,0.000552
20,11.675000,9.025000,180,233,0.005176
21,11.675000,9.075000,181,233,0.000000
22,11.675000,9.025000,180,233,0.000000
23,11.625000,9.025000,180,232,0.000000
24,11.575000,9.025000,180,231,0.000000
25,11.525000,9.025000,180,230,0.009301
26,11.475000,9.025000,180,229,0.000000
27,11.525000,9.025000,180,230,0.002258
28,11.525000,9.075000,181,230,0.000000
29,11.525000,9.025000,180,230,0.000000
30,11.525000,9.075000,181,230,0.000000
31,11.475000,9.075000,181,229,0.000000
32,11.475000,9.125000,182,229,0.001496
33,11.525000,9.125000,182,230,0.000000
34,11.525000,9.075000,181,230,0.000000
35,11.525000,9.125000,182,230,0.000000
36,11.575000,9.125000,182,231,0.000000
37,11.575000,9.175000,183,231,0.000000
38,11.575000,9.125000,182,231,0.000000
39,11.575000,9.175000,183,231,0.002557
40,11.525000,9.175000,183,230,0.022374
41,11.525000,9.225000,184,230,0.000000
42,11.575000,9.225000,184,231,0.002804
43,11.625000,9.225000,184,232,0.000000
44,11.625000,9.175000,183,232,0.014623
45,11.675000,9.175000,183,233,0.012639
46,11.725000,9.175000,183,234,0.006808
47,11.775000,9.175000,183,235,0.000100
48,11.775000,9.125000,182,235,0.008439
49,11.775000,9.075000,181,235,0.000000
