step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.425000,9.525000,190,8,0.009262
1,0.425000,9.475000,189,8,0.004158
2,0.425000,9.525000,190,8,0.000000
3,0.475000,9.525000,190,9,0.012110
4,0.475000,9.575000,191,9,0.000000
5,0.475000,9.525000,190,9,0.002478
6,0.425000,9.525000,190,8,0.000000
7,0.375000,9.525000,190,7,0.000000
8,0.325000,9.525000,190,6,0.000000
9,0.325000,9.575000,191,6,0.000000
10,0.325000,9.525000,190,6,0.000000
11,0.375000,9.525000,190,7,0.000000
12,0.325000,9.525000,190,6,0.000000
13,0.375000,9.525000,190,7,0.006568
14,0.325000,9.525000,190,6,0.000000
15,0.325000,9.575000,191,6,0.004689
16,0.275000,9.575000,191,5,0.000000
17,0.225000,9.575000,191,4,0.012476
18,0.225000,9.525000,190,4,0.000000
19,0.225000,9.575000,191,4,0.015581
20,0.225000,9.625000,192,4,0.002749
21,0.175000,9.625000,192,3,0.000000
22,0.225000,9.625000,192,4,0.000000
23,0.225000,9.575000,191,4,0.000000
24,0.225000,9.525000,190,4,0.001022
25,0.225000,9.475000,189,4,0.001399
26,0.225000,9.525000,190,4,0.000000
27,0.275000,9.525000,190,5,0.000000
28,0.275000,9.575000,191,5,0.005514
29,0.275000,9.525000,190,5,0.000000
30,0.325000,9.525000,190,6,0.000000
31,0.375000,9.525000,190,7,0.015362
32,0.325000,9.525000,190,6,0.000000
33,0.325000,9.475000,189,6,0.000000
34,0.325000,9.425000,188,6,0.000000
35,0.325000,9.475000,189,6,0.002356
36,0.325000,9.525000,190,6,0.000000
37,0.375000,9.525000,190,7,0.010916
38,0.425000,9.525000,190,8,0.002733
39,0.475000,9.525000,190,9,0.020220
40,0.475000,9.575000,191,9,0.000097
41,0.475000,9.625000,192,9,0.002280
42,0.475000,9.575000,191,9,0.018126
43,0.425000,9.575000,191,8,0.000000
44,0.425000,9.525000,190,8,0.000000
45,0.475000,9.525000,190,9,0.000000
46,0.425000,9.525000,190,8,0.008903
47,0.375000,9.525000,190,7,0.000000
48,0.375000,9.475000,189,7,0.027830
49,0.375000,9.425000,188,7,0.000000
