step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.175000,1.075000,21,3,0.000000
1,0.175000,1.125000,22,3,0.000000
2,0.175000,1.075000,21,3,0.000000
3,0.175000,1.125000,22,3,0.000000
4,0.125000,1.125000,22,2,0.000472
5,0.125000,1.075000,21,2,0.000000
6,0.125000,1.125000,22,2,0.000931
7,0.075000,1.125000,22,1,0.000000
8,0.025000,1.125000,22,0,0.000000
9,0.025000,1.175000,23,0,0.000000
10,0.025000,1.225000,24,0,0.000000
11,0.025000,1.275000,25,0,0.008746
12,0.025000,1.225000,24,0,0.000000
13,0.025000,1.175000,23,0,0.000000
14,0.025000,1.125000,22,0,0.007288
15,0.025000,1.175000,23,0,0.019460
16,0.025000,1.125000,22,0,0.002312
17,0.075000,1.125000,22,1,0.014497
18,0.075000,1.075000,21,1,0.000000
19,0.125000,1.075000,21,2,0.000000
20,0.125000,1.125000,22,2,0.000000
21,0.175000,1.125000,22,3,0.001279
22,0.225000,1.125000,22,4,0.000000
23,0.225000,1.075000,21,4,0.000577
24,0.275000,1.075000,21,5,0.000000
25,0.275000,1.025000,20,5,0.000000
26,0.275000,0.975000,19,5,0.000000
27,0.325000,0.975000,19,6,0.000000
28,0.325000,1.025000,20,6,0.000000
29,0.375000,1.025000,20,7,0.000000
30,0.425000,1.025000,20,8,0.012512
31,0.375000,1.025000,20,7,0.000000
32,0.325000,1.025000,20,6,0.000000
33,0.325000,0.975000,19,6,0.002737
34,0.275000,0.975000,19,5,0.012767
35,0.325000,0.975000,19,6,0.017151
36,0.375000,0.975000,19,7,0.005681
37,0.375000,0.925000,18,7,0.000000
38,0.375000,0.975000,19,7,0.015466
39,0.375000,0.925000,18,7,0.032864
40,0.375000,0.875000,17,7,0.002067
41,0.325000,0.875000,17,6,0.000000
42,0.275000,0.875000,17,5,0.000000
43,0.275000,0.825000,16,5,0.000000
44,0.275000,0.775000,15,5,0.000672
45,0.275000,0.725000,14,5,0.017670
46,0.225000,0.725000,14,4,0.007521
47,0.275000,0.725000,14,5,0.000000
48,0.325000,0.725000,14,6,0.000000
49,0.275000,0.725000,14,5,0.000000
