step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,9.525000,9.225000,184,190,0.010458
1,9.525000,9.175000,183,190,0.023023
2,9.525000,9.125000,182,190,0.021004
3,9.475000,9.125000,182,189,0.000000
4,9.475000,9.075000,181,189,0.008526
5,9.475000,9.025000,180,189,0.004259
6,9.425000,9.025000,180,188,0.002810
7,9.425000,8.975000,179,188,0.005066
8,9.425000,8.925000,178,188,0.023356
9,9.425000,8.875000,177,188,0.016157
10,9.425000,8.825000,176,188,0.022718
11,9.425000,8.775000,175,188,0.023138
12,9.425000,8.825000,176,188,0.013028
13,9.475000,8.825000,176,189,0.005913
14,9.475000,8.775000,175,189,0.038185
15,9.475000,8.725000,174,189,0.000000
16,9.475000,8.675000,173,189,0.004775
17,9.525000,8.675000,173,190,0.021628
18,9.475000,8.675000,173,189,0.016124
19,9.475000,8.625000,172,189,0.016085
20,9.525000,8.625000,172,190,0.019166
21,9.525000,8.575000,171,190,0.009310
22,9.525000,8.525000,170,190,0.024696
23,9.525000,8.475000,169,190,0.025387
24,9.525000,8.425000,168,190,0.039201
25,9.525000,8.475000,169,190,0.028904
26,9.525000,8.425000,168,190,0.013111
27,9.525000,8.375000,167,190,0.013619
28,9.525000,8.325000,166,190,0.044655
29,9.525000,8.275000,165,190,0.011666
30,9.525000,8.225000,164,190,0.041184
31,9.475000,8.225000,164,189,0.052263
32,9.475000,8.175000,163,189,0.035274
33,9.475000,8.125000,162,189,0.040891
34,9.475000,8.175000,163,189,0.033000
35,9.475000,8.125000,162,189,0.035498
36,9.475000,8.075000,161,189,0.045120
37,9.475000,8.125000,162,189,0.035268
38,9.475000,8.075000,161,189,0.033818
39,9.475000,8.025000,160,189,0.051019
40,9.475000,7.975000,159,189,0.044322
41,9.475000,7.925000,158,189,0.048623
42,9.475000,7.875000,157,189,0.052824
43,9.475000,7.825000,156,189,0.041776
44,9.475000,7.775000,155,189,0.055147
45,9.475000,7.725000,154,189,0.061864
46,9.525000,7.725000,154,190,0.058301
47,9.475000,7.725000,154,189,0.048092
48,9.525000,7.725000,154,190,0.072344
49,9.475000,7.725000,154,189,0.055053
