step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.775000,2.375000,47,75,0.000000
1,3.775000,2.325000,46,75,0.000000
2,3.725000,2.325000,46,74,0.000067
3,3.725000,2.375000,47,74,0.000000
4,3.675000,2.375000,47,73,0.000000
5,3.625000,2.375000,47,72,0.000000
6,3.625000,2.325000,46,72,0.000000
7,3.625000,2.375000,47,72,0.014926
8,3.575000,2.375000,47,71,0.000000
9,3.575000,2.425000,48,71,0.002646
10,3.575000,2.375000,47,71,0.000933
11,3.575000,2.325000,46,71,0.000000
12,3.625000,2.325000,46,72,0.000000
13,3.625000,2.375000,47,72,0.008212
14,3.625000,2.325000,46,72,0.000000
15,3.675000,2.325000,46,73,0.000000
16,3.675000,2.275000,45,73,0.004297
17,3.725000,2.275000,45,74,0.000000
18,3.725000,2.325000,46,74,0.000000
19,3.725000,2.375000,47,74,0.011907
20,3.725000,2.325000,46,74,0.010311
21,3.675000,2.325000,46,73,0.005451
22,3.675000,2.275000,45,73,0.007893
23,3.725000,2.275000,45,74,0.019711
24,3.725000,2.225000,44,74,0.010183
25,3.675000,2.225000,44,73,0.000000
26,3.675000,2.175000,43,73,0.000223
27,3.675000,2.225000,44,73,0.009263
28,3.675000,2.275000,45,73,0.000000
29,3.625000,2.275000,45,72,0.009735
30,3.575000,2.275000,45,71,0.000000
31,3.625000,2.275000,45,72,0.000000
32,3.625000,2.225000,44,72,0.007513
33,3.625000,2.175000,43,72,0.000000
34,3.575000,2.175000,43,71,0.004064
35,3.625000,2.175000,43,72,0.006243
36,3.675000,2.175000,43,73,0.000000
37,3.675000,2.225000,44,73,0.000000
38,3.725000,2.225000,44,74,0.000000
39,3.725000,2.175000,43,74,0.000000
40,3.675000,2.175000,43,73,0.000000
41,3.725000,2.175000,43,74,0.000359
42,3.725000,2.225000,44,74,0.000000
43,3.775000,2.225000,44,75,0.000000
44,3.775000,2.275000,45,75,0.014547
45,3.775000,2.325000,46,75,0.000788
46,3.725000,2.325000,46,74,0.000000
47,3.775000,2.325000,46,75,0.002322
48,3.725000,2.325000,46,74,0.000000
49,3.725000,2.375000,47,74,0.004131
