step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.725000,2.475000,49,54,0.005473
1,2.775000,2.475000,49,55,0.021839
2,2.825000,2.475000,49,56,0.025107
3,2.875000,2.475000,49,57,0.014347
4,2.925000,2.475000,49,58,0.023552
5,2.975000,2.475000,49,59,0.031396
6,3.025000,2.475000,49,60,0.030296
7,3.075000,2.475000,49,61,0.017555
8,3.125000,2.475000,49,62,0.029844
9,3.175000,2.475000,49,63,0.036368
10,3.225000,2.475000,49,64,0.026354
11,3.225000,2.425000,48,64,0.023657
12,3.275000,2.425000,48,65,0.048935
13,3.325000,2.425000,48,66,0.039435
14,3.325000,2.475000,49,66,0.046911
15,3.275000,2.475000,49,65,0.026680
16,3.325000,2.475000,49,66,0.028956
17,3.375000,2.475000,49,67,0.055665
18,3.425000,2.475000,49,68,0.050889
19,3.475000,2.475000,49,69,0.047663
20,3.525000,2.475000,49,70,0.043365
21,3.575000,2.475000,49,71,0.037038
22,3.625000,2.475000,49,72,0.039837
23,3.675000,2.475000,49,73,0.040299
24,3.725000,2.475000,49,74,0.053450
25,3.775000,2.475000,49,75,0.072496
26,3.825000,2.475000,49,76,0.064511
27,3.875000,2.475000,49,77,0.064212
28,3.875000,2.525000,50,77,0.072756
29,3.925000,2.525000,50,78,0.067424
30,3.875000,2.525000,50,77,0.063934
31,3.925000,2.525000,50,78,0.066051
32,3.975000,2.525000,50,79,0.067514
33,3.975000,2.475000,49,79,0.085608
34,4.025000,2.475000,49,80,0.089590
35,4.075000,2.475000,49,81,0.098316
36,4.125000,2.475000,49,82,0.104014
37,4.075000,2.475000,49,81,0.088421
38,4.125000,2.475000,49,82,0.106989
39,4.075000,2.475000,49,81,0.092716
40,4.025000,2.475000,49,80,0.087541
41,4.075000,2.475000,49,81,0.079964
42,4.075000,2.425000,48,81,0.074089
43,4.075000,2.375000,47,81,0.077203
44,4.075000,2.325000,46,81,0.104326
45,4.125000,2.325000,46,82,0.099416
46,4.075000,2.325000,46,81,0.093178
47,4.075000,2.275000,45,81,0.094726
48,4.125000,2.275000,45,82,0.111902
49,4.125000,2.325000,46,82,0.094812
