step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.725000,8.775000,175,154,0.021190
1,7.725000,8.725000,174,154,0.020620
2,7.725000,8.675000,173,154,0.000000
3,7.725000,8.625000,172,154,0.044510
4,7.725000,8.575000,171,154,0.001003
5,7.725000,8.625000,172,154,0.028774
6,7.725000,8.575000,171,154,0.031267
7,7.675000,8.575000,171,153,0.036756
8,7.675000,8.525000,170,153,0.031267
9,7.675000,8.475000,169,153,0.042655
10,7.675000,8.425000,168,153,0.037734
11,7.675000,8.375000,167,153,0.016371
12,7.675000,8.325000,166,153,0.045573
13,7.675000,8.275000,165,153,0.035164
14,7.675000,8.225000,164,153,0.057061
15,7.725000,8.225000,164,154,0.045745
16,7.725000,8.175000,163,154,0.045931
17,7.725000,8.125000,162,154,0.039909
18,7.725000,8.075000,161,154,0.041872
19,7.725000,8.025000,160,154,0.050937
20,7.675000,8.025000,160,153,0.061305
21,7.675000,8.075000,161,153,0.053213
22,7.675000,8.125000,162,153,0.048914
23,7.675000,8.075000,161,153,0.050925
24,7.675000,8.025000,160,153,0.044876
25,7.675000,8.075000,161,153,0.058707
26,7.675000,8.025000,160,153,0.042889
27,7.675000,7.975000,159,153,0.061146
28,7.675000,7.925000,158,153,0.042692
29,7.675000,7.975000,159,153,0.056174
30,7.675000,7.925000,158,153,0.035986
31,7.675000,7.875000,157,153,0.059393
32,7.675000,7.825000,156,153,0.066825
33,7.675000,7.775000,155,153,0.081663
34,7.675000,7.725000,154,153,0.055815
35,7.675000,7.675000,153,153,0.087352
36,7.675000,7.625000,152,153,0.088008
37,7.675000,7.575000,151,153,0.090352
38,7.675000,7.525000,150,153,0.099995
39,7.675000,7.475000,149,153,0.089773
40,7.675000,7.425000,148,153,0.110823
41,7.675000,7.375000,147,153,0.097618
42,7.675000,7.325000,146,153,0.117589
43,7.675000,7.275000,145,153,0.129704
44,7.675000,7.225000,144,153,0.141615
45,7.675000,7.175000,143,153,0.114144
46,7.675000,7.125000,142,153,0.123209
47,7.675000,7.075000,141,153,0.155661
48,7.625000,7.075000,141,152,0.165912
49,7.625000,7.025000,140,152,0.148955
