step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.125000,7.875000,157,222,0.300192
1,11.075000,7.875000,157,221,0.294003
2,11.025000,7.875000,157,220,0.303776
3,10.975000,7.875000,157,219,0.326122
4,10.925000,7.875000,157,218,0.329249
5,10.875000,7.875000,157,217,0.348002
6,10.825000,7.875000,157,216,0.350168
7,10.775000,7.875000,157,215,0.377399
8,10.725000,7.875000,157,214,0.363124
9,10.675000,7.875000,157,213,0.401677
10,10.625000,7.875000,157,212,0.405064
11,10.575000,7.875000,157,211,0.426810
12,10.525000,7.875000,157,210,0.430875
13,10.525000,7.825000,156,210,0.435383
14,10.475000,7.825000,156,209,0.441612
15,10.425000,7.825000,156,208,0.480470
16,10.425000,7.875000,157,208,0.454137
17,10.375000,7.875000,157,207,0.456090
18,10.375000,7.925000,158,207,0.462417
19,10.425000,7.925000,158,208,0.435572
20,10.375000,7.925000,158,207,0.454102
21,10.325000,7.925000,158,206,0.473166
22,10.275000,7.925000,158,205,0.483957
23,10.275000,7.875000,157,205,0.493803
24,10.225000,7.875000,157,204,0.499332
25,10.225000,7.825000,156,204,0.488291
26,10.175000,7.825000,156,203,0.514317
27,10.175000,7.875000,157,203,0.499506
28,10.175000,7.825000,156,203,0.504677
29,10.125000,7.825000,156,202,0.524282
30,10.125000,7.775000,155,202,0.554950
31,10.075000,7.775000,155,201,0.548847
32,10.075000,7.725000,154,201,0.595057
33,10.025000,7.725000,154,200,0.578621
34,10.025000,7.675000,153,200,0.600391
35,9.975000,7.675000,153,199,0.600062
36,9.925000,7.675000,153,198,0.606505
37,9.975000,7.675000,153,199,0.582951
38,10.025000,7.675000,153,200,0.594344
39,9.975000,7.675000,153,199,0.598733
40,9.925000,7.675000,153,198,0.615864
41,9.925000,7.625000,152,198,0.646020
42,9.875000,7.625000,152,197,0.654269
43,9.875000,7.675000,153,197,0.633508
44,9.875000,7.625000,152,197,0.661510
45,9.825000,7.625000,152,196,0.657494
46,9.825000,7.575000,151,196,0.661822
47,9.775000,7.575000,151,195,0.693511
48,9.775000,7.525000,150,195,0.683366
49,9.725000,7.525000,150,194,0.701952
