step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,5.025000,5.975000,119,100,0.002519
1,4.975000,5.975000,119,99,0.006242
2,4.925000,5.975000,119,98,0.001831
3,4.875000,5.975000,119,97,0.011869
4,4.825000,5.975000,119,96,0.012989
5,4.875000,5.975000,119,97,0.018503
6,4.875000,5.925000,118,97,0.000892
7,4.875000,5.875000,117,97,0.000000
8,4.925000,5.875000,117,98,0.015603
9,4.925000,5.925000,118,98,0.014551
10,4.875000,5.925000,118,97,0.020061
11,4.875000,5.875000,117,97,0.004344
12,4.825000,5.875000,117,96,0.021459
13,4.775000,5.875000,117,95,0.018563
14,4.725000,5.875000,117,94,0.016093
15,4.675000,5.875000,117,93,0.020097
16,4.625000,5.875000,117,92,0.032853
17,4.575000,5.875000,117,91,0.006641
18,4.575000,5.825000,116,91,0.030838
19,4.575000,5.775000,115,91,0.028254
20,4.575000,5.725000,114,91,0.020251
21,4.525000,5.725000,114,90,0.020509
22,4.525000,5.675000,113,90,0.007730
23,4.525000,5.725000,114,90,0.016163
24,4.475000,5.725000,114,89,0.020955
25,4.425000,5.725000,114,88,0.022462
26,4.375000,5.725000,114,87,0.027047
27,4.375000,5.775000,115,87,0.008874
28,4.375000,5.825000,116,87,0.012521
29,4.325000,5.825000,116,86,0.032902
30,4.325000,5.875000,117,86,0.030219
31,4.325000,5.925000,118,86,0.023264
32,4.375000,5.925000,118,87,0.023885
33,4.325000,5.925000,118,86,0.039234
34,4.275000,5.925000,118,85,0.032987
35,4.275000,5.975000,119,85,0.040379
36,4.275000,5.925000,118,85,0.028496
37,4.325000,5.925000,118,86,0.009621
38,4.325000,5.975000,119,86,0.026739
39,4.375000,5.975000,119,87,0.029683
40,4.325000,5.975000,119,86,0.038472
41,4.275000,5.975000,119,85,0.036222
42,4.275000,6.025000,120,85,0.011793
43,4.225000,6.025000,120,84,0.033706
44,4.225000,6.075000,121,84,0.048166
45,4.175000,6.075000,121,83,0.029889
46,4.175000,6.125000,122,83,0.042739
47,4.175000,6.175000,123,83,0.036842
48,4.125000,6.175000,123,82,0.042015
49,4.125000,6.225000,124,82,0.048116
