step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,4.975000,4.925000,98,99,0.267564
1,4.925000,4.925000,98,98,0.303043
2,4.875000,4.925000,98,97,0.293541
3,4.825000,4.925000,98,96,0.311370
4,4.775000,4.925000,98,95,0.319413
5,4.775000,4.975000,99,95,0.296460
6,4.725000,4.975000,99,94,0.323206
7,4.675000,4.975000,99,93,0.338528
8,4.625000,4.975000,99,92,0.347445
9,4.675000,4.975000,99,93,0.344507
10,4.625000,4.975000,99,92,0.346080
11,4.625000,5.025000,100,92,0.335859
12,4.625000,4.975000,99,92,0.353250
13,4.575000,4.975000,99,91,0.378483
14,4.525000,4.975000,99,90,0.373201
15,4.475000,4.975000,99,89,0.394210
16,4.425000,4.975000,99,88,0.396908
17,4.375000,4.975000,99,87,0.424555
18,4.325000,4.975000,99,86,0.425642
19,4.375000,4.975000,99,87,0.407660
20,4.325000,4.975000,99,86,0.428525
21,4.325000,4.925000,98,86,0.435710
22,4.275000,4.925000,98,85,0.445330
23,4.225000,4.925000,98,84,0.468466
24,4.175000,4.925000,98,83,0.486208
25,4.125000,4.925000,98,82,0.498938
26,4.075000,4.925000,98,81,0.504256
27,4.125000,4.925000,98,82,0.508036
28,4.075000,4.925000,98,81,0.487880
29,4.025000,4.925000,98,80,0.525119
30,3.975000,4.925000,98,79,0.540834
31,3.925000,4.925000,98,78,0.542849
32,3.875000,4.925000,98,77,0.568043
33,3.825000,4.925000,98,76,0.583577
34,3.775000,4.925000,98,75,0.595728
35,3.725000,4.925000,98,74,0.602825
36,3.725000,4.975000,99,74,0.586527
37,3.725000,5.025000,100,74,0.589895
38,3.725000,5.075000,101,74,0.569247
39,3.725000,5.025000,100,74,0.580612
40,3.675000,5.025000,100,73,0.584580
41,3.725000,5.025000,100,74,0.581576
42,3.675000,5.025000,100,73,0.583236
43,3.625000,5.025000,100,72,0.617284
44,3.575000,5.025000,100,71,0.608083
45,3.575000,4.975000,99,71,0.639709
46,3.575000,4.925000,98,71,0.642777
47,3.625000,4.925000,98,72,0.632255
48,3.575000,4.925000,98,71,0.652482
49,3.575000,4.875000,97,71,0.668012
