step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.875000,1.525000,30,137,0.009947
1,6.825000,1.525000,30,136,0.000000
2,6.825000,1.575000,31,136,0.000000
3,6.825000,1.625000,32,136,0.000000
4,6.825000,1.575000,31,136,0.013840
5,6.775000,1.575000,31,135,0.000000
6,6.775000,1.525000,30,135,0.000844
7,6.775000,1.475000,29,135,0.000662
8,6.825000,1.475000,29,136,0.010095
9,6.775000,1.475000,29,135,0.013975
10,6.725000,1.475000,29,134,0.011014
11,6.775000,1.475000,29,135,0.000000
12,6.825000,1.475000,29,136,0.008696
13,6.875000,1.475000,29,137,0.000000
14,6.925000,1.475000,29,138,0.000000
15,6.975000,1.475000,29,139,0.012020
16,6.925000,1.475000,29,138,0.003686
17,6.925000,1.525000,30,138,0.000000
18,6.925000,1.475000,29,138,0.000000
19,6.925000,1.525000,30,138,0.000202
20,6.925000,1.475000,29,138,0.011027
21,6.925000,1.525000,30,138,0.000171
22,6.925000,1.575000,31,138,0.000000
23,6.975000,1.575000,31,139,0.000845
24,6.925000,1.575000,31,138,0.005207
25,6.975000,1.575000,31,139,0.000000
26,6.975000,1.525000,30,139,0.004506
27,7.025000,1.525000,30,140,0.003719
28,6.975000,1.525000,30,139,0.000000
29,6.925000,1.525000,30,138,0.000000
30,6.875000,1.525000,30,137,0.000000
31,6.875000,1.475000,29,137,0.000000
32,6.925000,1.475000,29,138,0.005007
33,6.875000,1.475000,29,137,0.000000
34,6.925000,1.475000,29,138,0.021346
35,6.925000,1.525000,30,138,0.015619
36,6.975000,1.525000,30,139,0.016091
37,6.925000,1.525000,30,138,0.010380
38,6.975000,1.525000,30,139,0.000921
39,6.975000,1.475000,29,139,0.011493
40,7.025000,1.475000,29,140,0.000000
41,6.975000,1.475000,29,139,0.012011
42,6.975000,1.525000,30,139,0.000000
43,6.975000,1.575000,31,139,0.000000
44,6.975000,1.525000,30,139,0.010360
45,6.925000,1.525000,30,138,0.000000
46,6.925000,1.475000,29,138,0.000000
47,6.975000,1.475000,29,139,0.000000
48,6.925000,1.475000,29,138,0.000000
49,6.975000,1.475000,29,139,0.000000
