step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.575000,5.125000,102,151,0.008480
1,7.625000,5.125000,102,152,0.008787
2,7.675000,5.125000,102,153,0.002688
3,7.625000,5.125000,102,152,0.000000
4,7.625000,5.175000,103,152,0.000000
5,7.625000,5.225000,104,152,0.000000
6,7.625000,5.175000,103,152,0.024719
7,7.575000,5.175000,103,151,0.000000
8,7.575000,5.125000,102,151,0.000000
9,7.575000,5.075000,101,151,0.006969
10,7.575000,5.125000,102,151,0.007572
11,7.525000,5.125000,102,150,0.000000
12,7.525000,5.175000,103,150,0.000000
13,7.525000,5.125000,102,150,0.012656
14,7.525000,5.075000,101,150,0.000000
15,7.575000,5.075000,101,151,0.001810
16,7.575000,5.025000,100,151,0.004787
17,7.575000,4.975000,99,151,0.005037
18,7.575000,4.925000,98,151,0.007090
19,7.625000,4.925000,98,152,0.024183
20,7.675000,4.925000,98,153,0.004242
21,7.725000,4.925000,98,154,0.000000
22,7.675000,4.925000,98,153,0.003487
23,7.675000,4.975000,99,153,0.000000
24,7.625000,4.975000,99,152,0.000000
25,7.675000,4.975000,99,153,0.003392
26,7.725000,4.975000,99,154,0.011846
27,7.725000,4.925000,98,154,0.006326
28,7.725000,4.975000,99,154,0.004703
29,7.775000,4.975000,99,155,0.015441
30,7.825000,4.975000,99,156,0.000000
31,7.775000,4.975000,99,155,0.002892
32,7.825000,4.975000,99,156,0.000000
33,7.875000,4.975000,99,157,0.008422
34,7.875000,4.925000,98,157,0.001324
35,7.875000,4.875000,97,157,0.000000
36,7.875000,4.925000,98,157,0.000000
37,7.825000,4.925000,98,156,0.015705
38,7.775000,4.925000,98,155,0.000000
39,7.775000,4.975000,99,155,0.013185
40,7.775000,5.025000,100,155,0.007100
41,7.725000,5.025000,100,154,0.000000
42,7.725000,4.975000,99,154,0.001340
43,7.675000,4.975000,99,153,0.009216
44,7.625000,4.975000,99,152,0.008108
45,7.675000,4.975000,99,153,0.000000
46,7.675000,4.925000,98,153,0.001902
47,7.675000,4.975000,99,153,0.000000
48,7.675000,4.925000,98,153,0.011730
49,7.675000,4.875000,97,153,0.000000
