step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.375000,6.925000,138,227,0.002824
1,11.375000,6.975000,139,227,0.003550
2,11.425000,6.975000,139,228,0.000000
3,11.475000,6.975000,139,229,0.000000
4,11.475000,7.025000,140,229,0.000000
5,11.525000,7.025000,140,230,0.000000
6,11.575000,7.025000,140,231,0.000000
7,11.575000,6.975000,139,231,0.015988
8,11.625000,6.975000,139,232,0.010669
9,11.625000,6.925000,138,232,0.000000
10,11.575000,6.925000,138,231,0.000000
11,11.575000,6.875000,137,231,0.000187
12,11.575000,6.925000,138,231,0.000000
13,11.525000,6.925000,138,230,0.000000
14,11.575000,6.925000,138,231,0.013388
15,11.625000,6.925000,138,232,0.000000
16,11.625000,6.975000,139,232,0.000000
17,11.625000,7.025000,140,232,0.000000
18,11.625000,7.075000,141,232,0.001875
19,11.675000,7.075000,141,233,0.010328
20,11.625000,7.075000,141,232,0.010171
21,11.625000,7.025000,140,232,0.017209
22,11.625000,6.975000,139,232,0.000000
23,11.575000,6.975000,139,231,0.000000
24,11.575000,6.925000,138,231,0.008107
25,11.525000,6.925000,138,230,0.000000
26,11.525000,6.875000,137,230,0.000000
27,11.575000,6.875000,137,231,0.000003
28,11.625000,6.875000,137,232,0.001269
29,11.675000,6.875000,137,233,0.006868
30,11.625000,6.875000,137,232,0.000000
31,11.625000,6.925000,138,232,0.026061
32,11.575000,6.925000,138,231,0.000000
33,11.625000,6.925000,138,232,0.013767
34,11.625000,6.875000,137,232,0.001370
35,11.625000,6.825000,136,232,0.000000
36,11.625000,6.875000,137,232,0.000000
37,11.575000,6.875000,137,231,0.000514
38,11.525000,6.875000,137,230,0.000000
39,11.525000,6.825000,136,230,0.012494
40,11.525000,6.775000,135,230,0.000000
41,11.525000,6.825000,136,230,0.000000
42,11.575000,6.825000,136,231,0.000000
43,11.525000,6.825000,136,230,0.004439
44,11.525000,6.775000,135,230,0.001953
45,11.525000,6.825000,136,230,0.000000
46,11.525000,6.775000,135,230,0.001684
47,11.525000,6.825000,136,230,0.000000
48,11.525000,6.875000,137,230,0.000000
49,11.475000,6.875000,137,229,0.011568
