step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.975000,5.575000,111,239,0.058206
1,12.025000,5.575000,111,240,0.056582
2,11.975000,5.575000,111,239,0.045656
3,11.925000,5.575000,111,238,0.027959
4,11.875000,5.575000,111,237,0.058061
5,11.825000,5.575000,111,236,0.058148
6,11.775000,5.575000,111,235,0.070744
7,11.825000,5.575000,111,236,0.075630
8,11.825000,5.525000,110,236,0.058051
9,11.775000,5.525000,110,235,0.053005
10,11.775000,5.575000,111,235,0.067907
11,11.725000,5.575000,111,234,0.074400
12,11.675000,5.575000,111,233,0.063918
13,11.625000,5.575000,111,232,0.083946
14,11.575000,5.575000,111,231,0.067889
15,11.525000,5.575000,111,230,0.095471
16,11.475000,5.575000,111,229,0.102723
17,11.425000,5.575000,111,228,0.094081
18,11.375000,5.575000,111,227,0.115634
19,11.325000,5.575000,111,226,0.108219
20,11.325000,5.525000,110,226,0.105320
21,11.375000,5.525000,110,227,0.121960
22,11.325000,5.525000,110,226,0.130040
23,11.325000,5.475000,109,226,0.112077
24,11.275000,5.475000,109,225,0.127826
25,11.225000,5.475000,109,224,0.124299
26,11.175000,5.475000,109,223,0.136274
27,11.175000,5.525000,110,223,0.137582
28,11.125000,5.525000,110,222,0.136155
29,11.075000,5.525000,110,221,0.148326
30,11.025000,5.525000,110,220,0.161454
31,11.025000,5.475000,109,220,0.160045
32,11.025000,5.425000,108,220,0.145744
33,10.975000,5.425000,108,219,0.159673
34,10.975000,5.475000,109,219,0.148056
35,11.025000,5.475000,109,220,0.157491
36,10.975000,5.475000,109,219,0.152032
37,10.925000,5.475000,109,218,0.151817
38,10.875000,5.475000,109,217,0.172747
39,10.825000,5.475000,109,216,0.186271
40,10.825000,5.525000,110,216,0.206901
41,10.775000,5.525000,110,215,0.203468
42,10.825000,5.525000,110,216,0.194099
43,10.775000,5.525000,110,215,0.195792
44,10.725000,5.525000,110,214,0.208190
45,10.675000,5.525000,110,213,0.213071
46,10.625000,5.525000,110,212,0.227484
47,10.575000,5.525000,110,211,0.239945
48,10.525000,5.525000,110,210,0.257344
49,10.475000,5.525000,110,209,0.252398
