step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.025000,10.025000,200,220,0.000000
1,11.025000,10.075000,201,220,0.003604
2,11.025000,10.125000,202,220,0.000000
3,11.025000,10.175000,203,220,0.007621
4,11.025000,10.125000,202,220,0.000000
5,11.075000,10.125000,202,221,0.000000
6,11.075000,10.175000,203,221,0.019983
7,11.075000,10.125000,202,221,0.005506
8,11.025000,10.125000,202,220,0.006949
9,11.025000,10.175000,203,220,0.002648
10,10.975000,10.175000,203,219,0.013974
11,10.975000,10.225000,204,219,0.021304
12,10.975000,10.175000,203,219,0.000000
13,10.975000,10.225000,204,219,0.012697
14,10.975000,10.275000,205,219,0.000218
15,10.925000,10.275000,205,218,0.000000
16,10.975000,10.275000,205,219,0.000000
17,10.975000,10.325000,206,219,0.024579
18,10.975000,10.375000,207,219,0.003146
19,11.025000,10.375000,207,220,0.006662
20,11.075000,10.375000,207,221,0.003127
21,11.025000,10.375000,207,220,0.001141
22,11.025000,10.425000,208,220,0.009065
23,11.075000,10.425000,208,221,0.002180
24,11.025000,10.425000,208,220,0.012474
25,11.075000,10.425000,208,221,0.001450
26,11.125000,10.425000,208,222,0.002733
27,11.125000,10.375000,207,222,0.009807
28,11.125000,10.425000,208,222,0.000120
29,11.125000,10.475000,209,222,0.000000
30,11.175000,10.475000,209,223,0.000000
31,11.225000,10.475000,209,224,0.000000
32,11.225000,10.525000,210,224,0.000000
33,11.175000,10.525000,210,223,0.000000
34,11.175000,10.475000,209,223,0.004787
35,11.175000,10.425000,208,223,0.000000
36,11.175000,10.475000,209,223,0.001670
37,11.175000,10.425000,208,223,0.000000
38,11.125000,10.425000,208,222,0.000000
39,11.175000,10.425000,208,223,0.008035
40,11.125000,10.425000,208,222,0.000000
41,11.075000,10.425000,208,221,0.000000
42,11.025000,10.425000,208,220,0.000000
43,10.975000,10.425000,208,219,0.000377
44,10.975000,10.375000,207,219,0.000000
45,10.975000,10.325000,206,219,0.000000
46,11.025000,10.325000,206,220,0.002206
47,11.025000,10.375000,207,220,0.000452
48,11.075000,10.375000,207,221,0.000000
49,11.075000,10.425000,208,221,0.001959
