step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,10.425000,8.225000,164,208,0.000000
1,10.475000,8.225000,164,209,0.000000
2,10.425000,8.225000,164,208,0.009988
3,10.425000,8.175000,163,208,0.001696
4,10.425000,8.125000,162,208,0.003702
5,10.425000,8.175000,163,208,0.000000
6,10.425000,8.125000,162,208,0.005010
7,10.375000,8.125000,162,207,0.006437
8,10.375000,8.075000,161,207,0.001836
9,10.325000,8.075000,161,206,0.000000
10,10.325000,8.025000,160,206,0.004653
11,10.325000,7.975000,159,206,0.000000
12,10.275000,7.975000,159,205,0.000000
13,10.225000,7.975000,159,204,0.000000
14,10.275000,7.975000,159,205,0.002934
15,10.275000,7.925000,158,205,0.000000
16,10.275000,7.875000,157,205,0.000000
17,10.275000,7.925000,158,205,0.009414
18,10.275000,7.875000,157,205,0.000000
19,10.275000,7.825000,156,205,0.000000
20,10.325000,7.825000,156,206,0.000601
21,10.325000,7.775000,155,206,0.000000
22,10.325000,7.725000,154,206,0.006218
23,10.275000,7.725000,154,205,0.000000
24,10.225000,7.725000,154,204,0.000000
25,10.175000,7.725000,154,203,0.000000
26,10.175000,7.675000,153,203,0.016858
27,10.125000,7.675000,153,202,0.000000
28,10.075000,7.675000,153,201,0.000000
29,10.075000,7.625000,152,201,0.000000
30,10.025000,7.625000,152,200,0.008586
31,10.025000,7.575000,151,200,0.000388
32,9.975000,7.575000,151,199,0.003857
33,9.975000,7.525000,150,199,0.000000
34,9.975000,7.475000,149,199,0.000000
35,9.925000,7.475000,149,198,0.000000
36,9.875000,7.475000,149,197,0.000000
37,9.825000,7.475000,149,196,0.000000
38,9.825000,7.425000,148,196,0.000000
39,9.825000,7.375000,147,196,0.021683
40,9.875000,7.375000,147,197,0.000000
41,9.825000,7.375000,147,196,0.000000
42,9.825000,7.425000,148,196,0.003478
43,9.825000,7.375000,147,196,0.000000
44,9.775000,7.375000,147,195,0.014157
45,9.775000,7.325000,146,195,0.006610
46,9.775000,7.275000,145,195,0.000000
47,9.775000,7.225000,144,195,0.001472
48,9.775000,7.175000,143,195,0.000000
49,9.725000,7.175000,143,194,0.012382
