step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.525000,4.075000,81,10,0.106294
1,0.575000,4.075000,81,11,0.117129
2,0.625000,4.075000,81,12,0.106876
3,0.675000,4.075000,81,13,0.131503
4,0.725000,4.075000,81,14,0.157768
5,0.775000,4.075000,81,15,0.162870
6,0.825000,4.075000,81,16,0.166838
7,0.775000,4.075000,81,15,0.145771
8,0.825000,4.075000,81,16,0.171040
9,0.875000,4.075000,81,17,0.168777
10,0.925000,4.075000,81,18,0.194711
11,0.925000,4.025000,80,18,0.190128
12,0.975000,4.025000,80,19,0.204131
13,0.925000,4.025000,80,18,0.192678
14,0.975000,4.025000,80,19,0.205954
15,1.025000,4.025000,80,20,0.219554
16,1.075000,4.025000,80,21,0.232797
17,1.125000,4.025000,80,22,0.250611
18,1.175000,4.025000,80,23,0.235193
19,1.225000,4.025000,80,24,0.258284
20,1.275000,4.025000,80,25,0.280527
21,1.325000,4.025000,80,26,0.297661
22,1.375000,4.025000,80,27,0.292072
23,1.425000,4.025000,80,28,0.308498
24,1.475000,4.025000,80,29,0.336708
25,1.525000,4.025000,80,30,0.350559
26,1.575000,4.025000,80,31,0.354356
27,1.625000,4.025000,80,32,0.387815
28,1.675000,4.025000,80,33,0.383420
29,1.725000,4.025000,80,34,0.409365
30,1.775000,4.025000,80,35,0.435172
31,1.825000,4.025000,80,36,0.430798
32,1.875000,4.025000,80,37,0.458559
33,1.875000,4.075000,81,37,0.440443
34,1.925000,4.075000,81,38,0.471363
35,1.975000,4.075000,81,39,0.486597
36,2.025000,4.075000,81,40,0.503917
37,2.075000,4.075000,81,41,0.530284
38,2.125000,4.075000,81,42,0.556929
39,2.175000,4.075000,81,43,0.541398
40,2.225000,4.075000,81,44,0.575527
41,2.275000,4.075000,81,45,0.582620
42,2.325000,4.075000,81,46,0.594396
43,2.375000,4.075000,81,47,0.630963
44,2.375000,4.025000,80,47,0.611382
45,2.375000,3.975000,79,47,0.616578
46,2.425000,3.975000,79,48,0.641544
47,2.425000,4.025000,80,48,0.635333
48,2.475000,4.025000,80,49,0.646973
49,2.525000,4.025000,80,50,0.656624
