step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.125000,7.925000,158,62,0.018980
1,3.175000,7.925000,158,63,0.023124
2,3.225000,7.925000,158,64,0.014011
3,3.275000,7.925000,158,65,0.035914
4,3.325000,7.925000,158,66,0.030525
5,3.375000,7.925000,158,67,0.035247
6,3.425000,7.925000,158,68,0.035197
7,3.475000,7.925000,158,69,0.029120
8,3.475000,7.975000,159,69,0.037474
9,3.525000,7.975000,159,70,0.031643
10,3.525000,8.025000,160,70,0.023885
11,3.575000,8.025000,160,71,0.035929
12,3.625000,8.025000,160,72,0.049417
13,3.675000,8.025000,160,73,0.038315
14,3.675000,7.975000,159,73,0.039258
15,3.675000,7.925000,158,73,0.040579
16,3.625000,7.925000,158,72,0.032694
17,3.575000,7.925000,158,71,0.036464
18,3.575000,7.875000,157,71,0.046187
19,3.625000,7.875000,157,72,0.025443
20,3.675000,7.875000,157,73,0.045951
21,3.725000,7.875000,157,74,0.048790
22,3.725000,7.925000,158,74,0.075383
23,3.725000,7.975000,159,74,0.029417
24,3.775000,7.975000,159,75,0.034956
25,3.775000,8.025000,160,75,0.038543
26,3.725000,8.025000,160,74,0.037304
27,3.725000,7.975000,159,74,0.032864
28,3.675000,7.975000,159,73,0.049373
29,3.725000,7.975000,159,74,0.044341
30,3.775000,7.975000,159,75,0.018954
31,3.775000,7.925000,158,75,0.055258
32,3.825000,7.925000,158,76,0.049997
33,3.825000,7.875000,157,76,0.070174
34,3.775000,7.875000,157,75,0.032949
35,3.825000,7.875000,157,76,0.036665
36,3.825000,7.825000,156,76,0.049667
37,3.825000,7.775000,155,76,0.059556
38,3.875000,7.775000,155,77,0.047961
39,3.875000,7.825000,156,77,0.052485
40,3.875000,7.775000,155,77,0.064201
41,3.875000,7.825000,156,77,0.056580
42,3.925000,7.825000,156,78,0.059637
43,3.925000,7.775000,155,78,0.074425
44,3.925000,7.725000,154,78,0.058936
45,3.875000,7.725000,154,77,0.074698
46,3.925000,7.725000,154,78,0.058949
47,3.975000,7.725000,154,79,0.087104
48,3.975000,7.775000,155,79,0.063718
49,3.925000,7.775000,155,78,0.044781
