step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,4.425000,7.875000,157,88,0.009577
1,4.425000,7.825000,156,88,0.000000
2,4.425000,7.775000,155,88,0.003596
3,4.475000,7.775000,155,89,0.000000
4,4.475000,7.825000,156,89,0.000000
5,4.475000,7.775000,155,89,0.010525
6,4.475000,7.825000,156,89,0.013716
7,4.475000,7.875000,157,89,0.000000
8,4.475000,7.825000,156,89,0.009925
9,4.475000,7.775000,155,89,0.000000
10,4.525000,7.775000,155,90,0.006704
11,4.525000,7.725000,154,90,0.000000
12,4.525000,7.675000,153,90,0.001108
13,4.525000,7.625000,152,90,0.001851
14,4.525000,7.575000,151,90,0.021585
15,4.525000,7.625000,152,90,0.000000
16,4.525000,7.575000,151,90,0.000000
17,4.525000,7.525000,150,90,0.001542
18,4.525000,7.475000,149,90,0.000000
19,4.525000,7.425000,148,90,0.000000
20,4.525000,7.375000,147,90,0.008661
21,4.525000,7.325000,146,90,0.008270
22,4.525000,7.275000,145,90,0.006948
23,4.525000,7.225000,144,90,0.000000
24,4.525000,7.175000,143,90,0.018635
25,4.525000,7.125000,142,90,0.000000
26,4.575000,7.125000,142,91,0.000000
27,4.575000,7.075000,141,91,0.000000
28,4.625000,7.075000,141,92,0.000000
29,4.675000,7.075000,141,93,0.000000
30,4.675000,7.125000,142,93,0.006600
31,4.675000,7.175000,143,93,0.000000
32,4.675000,7.125000,142,93,0.000000
33,4.725000,7.125000,142,94,0.004646
34,4.725000,7.075000,141,94,0.000000
35,4.725000,7.125000,142,94,0.022804
36,4.675000,7.125000,142,93,0.003013
37,4.675000,7.075000,141,93,0.025648
38,4.675000,7.025000,140,93,0.000000
39,4.675000,6.975000,139,93,0.000000
40,4.675000,6.925000,138,93,0.000000
41,4.675000,6.875000,137,93,0.016218
42,4.675000,6.825000,136,93,0.003812
43,4.675000,6.775000,135,93,0.000000
44,4.625000,6.775000,135,92,0.014621
45,4.625000,6.825000,136,92,0.000000
46,4.625000,6.775000,135,92,0.000000
47,4.625000,6.725000,134,92,0.001471
48,4.625000,6.675000,133,92,0.005756
49,4.575000,6.675000,133,91,0.000000
