step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.225000,8.075000,161,4,0.024961
1,0.275000,8.075000,161,5,0.040584
2,0.325000,8.075000,161,6,0.023514
3,0.325000,8.125000,162,6,0.059993
4,0.375000,8.125000,162,7,0.048549
5,0.425000,8.125000,162,8,0.049102
6,0.475000,8.125000,162,9,0.059501
7,0.525000,8.125000,162,10,0.054875
8,0.575000,8.125000,162,11,0.069664
9,0.625000,8.125000,162,12,0.061753
10,0.575000,8.125000,162,11,0.073167
11,0.625000,8.125000,162,12,0.076913
12,0.675000,8.125000,162,13,0.086320
13,0.675000,8.175000,163,13,0.089330
14,0.675000,8.125000,162,13,0.075083
15,0.675000,8.075000,161,13,0.078596
16,0.675000,8.025000,160,13,0.086110
17,0.725000,8.025000,160,14,0.115893
18,0.675000,8.025000,160,13,0.080761
19,0.675000,8.075000,161,13,0.083933
20,0.625000,8.075000,161,12,0.073360
21,0.675000,8.075000,161,13,0.074317
22,0.675000,8.025000,160,13,0.100679
23,0.725000,8.025000,160,14,0.085780
24,0.725000,7.975000,159,14,0.088807
25,0.675000,7.975000,159,13,0.104641
26,0.675000,8.025000,160,13,0.083972
27,0.725000,8.025000,160,14,0.078740
28,0.725000,8.075000,161,14,0.089485
29,0.725000,8.025000,160,14,0.094948
30,0.725000,7.975000,159,14,0.087868
31,0.675000,7.975000,159,13,0.090116
32,0.725000,7.975000,159,14,0.089714
33,0.725000,7.925000,158,14,0.093282
34,0.725000,7.875000,157,14,0.096583
35,0.725000,7.825000,156,14,0.112948
36,0.725000,7.775000,155,14,0.124538
37,0.775000,7.775000,155,15,0.126368
38,0.775000,7.725000,154,15,0.115148
39,0.775000,7.675000,153,15,0.150586
40,0.775000,7.625000,152,15,0.138400
41,0.775000,7.575000,151,15,0.151434
42,0.825000,7.575000,151,16,0.178342
43,0.825000,7.525000,150,16,0.167656
44,0.825000,7.475000,149,16,0.176635
45,0.825000,7.525000,150,16,0.164650
46,0.825000,7.575000,151,16,0.161117
47,0.775000,7.575000,151,15,0.175741
48,0.775000,7.625000,152,15,0.143315
49,0.775000,7.575000,151,15,0.147664
