step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.675000,4.625000,92,153,0.000000
1,7.725000,4.625000,92,154,0.000000
2,7.675000,4.625000,92,153,0.000000
3,7.725000,4.625000,92,154,0.006554
4,7.725000,4.575000,91,154,0.000000
5,7.725000,4.625000,92,154,0.002347
6,7.725000,4.675000,93,154,0.000000
7,7.725000,4.625000,92,154,0.003868
8,7.675000,4.625000,92,153,0.000000
9,7.725000,4.625000,92,154,0.029082
10,7.725000,4.575000,91,154,0.000000
11,7.775000,4.575000,91,155,0.009396
12,7.775000,4.525000,90,155,0.025458
13,7.775000,4.575000,91,155,0.009848
14,7.825000,4.575000,91,156,0.000000
15,7.825000,4.625000,92,156,0.006764
16,7.875000,4.625000,92,157,0.000000
17,7.875000,4.575000,91,157,0.018190
18,7.825000,4.575000,91,156,0.000000
19,7.875000,4.575000,91,157,0.000000
20,7.825000,4.575000,91,156,0.009553
21,7.825000,4.525000,90,156,0.001472
22,7.875000,4.525000,90,157,0.002236
23,7.925000,4.525000,90,158,0.005264
24,7.925000,4.475000,89,158,0.001081
25,7.975000,4.475000,89,159,0.000000
26,7.975000,4.425000,88,159,0.006005
27,8.025000,4.425000,88,160,0.000000
28,8.075000,4.425000,88,161,0.023908
29,8.075000,4.475000,89,161,0.000000
30,8.075000,4.425000,88,161,0.009299
31,8.075000,4.475000,89,161,0.003383
32,8.075000,4.425000,88,161,0.000000
33,8.125000,4.425000,88,162,0.000000
34,8.075000,4.425000,88,161,0.002306
35,8.075000,4.475000,89,161,0.005397
36,8.075000,4.425000,88,161,0.000000
37,8.025000,4.425000,88,160,0.010808
38,8.025000,4.475000,89,160,0.003621
39,8.025000,4.525000,90,160,0.000000
40,8.075000,4.525000,90,161,0.016229
41,8.075000,4.575000,91,161,0.025505
42,8.075000,4.525000,90,161,0.013366
43,8.125000,4.525000,90,162,0.000000
44,8.125000,4.475000,89,162,0.000000
45,8.125000,4.525000,90,162,0.000000
46,8.075000,4.525000,90,161,0.000000
47,8.075000,4.575000,91,161,0.014810
48,8.125000,4.575000,91,162,0.000000
49,8.125000,4.525000,90,162,0.000000
