step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,1.675000,12.175000,243,33,0.006626
1,1.675000,12.125000,242,33,0.000000
2,1.675000,12.175000,243,33,0.014469
3,1.675000,12.225000,244,33,0.002617
4,1.625000,12.225000,244,32,0.015105
5,1.625000,12.175000,243,32,0.000000
6,1.675000,12.175000,243,33,0.000000
7,1.675000,12.225000,244,33,0.000000
8,1.675000,12.275000,245,33,0.000000
9,1.625000,12.275000,245,32,0.000885
10,1.675000,12.275000,245,33,0.000000
11,1.675000,12.225000,244,33,0.003993
12,1.625000,12.225000,244,32,0.002276
13,1.575000,12.225000,244,31,0.000342
14,1.625000,12.225000,244,32,0.000000
15,1.575000,12.225000,244,31,0.000000
16,1.575000,12.275000,245,31,0.000000
17,1.625000,12.275000,245,32,0.012756
18,1.575000,12.275000,245,31,0.000000
19,1.625000,12.275000,245,32,0.002810
20,1.625000,12.225000,244,32,0.000312
21,1.625000,12.175000,243,32,0.001098
22,1.675000,12.175000,243,33,0.009040
23,1.675000,12.225000,244,33,0.000000
24,1.725000,12.225000,244,34,0.000293
25,1.775000,12.225000,244,35,0.000000
26,1.775000,12.175000,243,35,0.000000
27,1.775000,12.125000,242,35,0.000000
28,1.725000,12.125000,242,34,0.000000
29,1.725000,12.075000,241,34,0.000000
30,1.725000,12.025000,240,34,0.000000
31,1.775000,12.025000,240,35,0.017872
32,1.825000,12.025000,240,36,0.000000
33,1.825000,12.075000,241,36,0.009810
34,1.825000,12.125000,242,36,0.004744
35,1.825000,12.175000,243,36,0.000000
36,1.825000,12.125000,242,36,0.004664
37,1.825000,12.075000,241,36,0.022965
38,1.775000,12.075000,241,35,0.020291
39,1.775000,12.125000,242,35,0.000000
40,1.775000,12.175000,243,35,0.004460
41,1.775000,12.225000,244,35,0.013984
42,1.725000,12.225000,244,34,0.000000
43,1.675000,12.225000,244,33,0.000000
44,1.725000,12.225000,244,34,0.000000
45,1.725000,12.175000,243,34,0.004583
46,1.725000,12.125000,242,34,0.006980
47,1.725000,12.075000,241,34,0.002049
48,1.725000,12.025000,240,34,0.014036
49,1.725000,11.975000,239,34,0.000000
