step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.925000,9.125000,182,78,0.135593
1,3.875000,9.125000,182,77,0.147407
2,3.925000,9.125000,182,78,0.124610
3,3.925000,9.175000,183,78,0.126886
4,3.925000,9.125000,182,78,0.139909
5,3.975000,9.125000,182,79,0.136089
6,4.025000,9.125000,182,80,0.102898
7,3.975000,9.125000,182,79,0.126700
8,3.975000,9.175000,183,79,0.107736
9,3.925000,9.175000,183,78,0.126249
10,3.875000,9.175000,183,77,0.136322
11,3.825000,9.175000,183,76,0.141220
12,3.775000,9.175000,183,75,0.137811
13,3.725000,9.175000,183,74,0.151269
14,3.775000,9.175000,183,75,0.158143
15,3.725000,9.175000,183,74,0.148046
16,3.675000,9.175000,183,73,0.151109
17,3.625000,9.175000,183,72,0.155661
18,3.625000,9.225000,184,72,0.170461
19,3.575000,9.225000,184,71,0.145963
20,3.575000,9.175000,183,71,0.177661
21,3.525000,9.175000,183,70,0.193106
22,3.525000,9.125000,182,70,0.175766
23,3.575000,9.125000,182,71,0.183571
24,3.525000,9.125000,182,70,0.196323
25,3.525000,9.075000,181,70,0.183644
26,3.525000,9.025000,180,70,0.210822
27,3.475000,9.025000,180,69,0.191545
28,3.475000,8.975000,179,69,0.227826
29,3.475000,8.925000,178,69,0.221580
30,3.425000,8.925000,178,68,0.245420
31,3.425000,8.875000,177,68,0.245234
32,3.375000,8.875000,177,67,0.242245
33,3.375000,8.925000,178,67,0.239602
34,3.375000,8.975000,179,67,0.230051
35,3.375000,8.925000,178,67,0.244129
36,3.325000,8.925000,178,66,0.243024
37,3.325000,8.875000,177,66,0.254154
38,3.275000,8.875000,177,65,0.255230
39,3.275000,8.825000,176,65,0.303821
40,3.225000,8.825000,176,64,0.282016
41,3.225000,8.775000,175,64,0.319759
42,3.225000,8.725000,174,64,0.289862
43,3.225000,8.675000,173,64,0.325745
44,3.225000,8.625000,172,64,0.342677
45,3.225000,8.575000,171,64,0.331709
46,3.225000,8.525000,170,64,0.343633
47,3.225000,8.575000,171,64,0.338025
48,3.225000,8.525000,170,64,0.326417
49,3.225000,8.475000,169,64,0.345193
