step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,1.925000,7.175000,143,38,0.000000
1,1.975000,7.175000,143,39,0.014420
2,1.975000,7.225000,144,39,0.000000
3,1.925000,7.225000,144,38,0.000000
4,1.875000,7.225000,144,37,0.000000
5,1.875000,7.175000,143,37,0.001893
6,1.825000,7.175000,143,36,0.000000
7,1.875000,7.175000,143,37,0.000000
8,1.925000,7.175000,143,38,0.000000
9,1.875000,7.175000,143,37,0.000000
10,1.875000,7.125000,142,37,0.004668
11,1.875000,7.075000,141,37,0.000000
12,1.875000,7.125000,142,37,0.000000
13,1.925000,7.125000,142,38,0.000000
14,1.975000,7.125000,142,39,0.000000
15,1.975000,7.075000,141,39,0.000000
16,1.975000,7.125000,142,39,0.000000
17,1.975000,7.175000,143,39,0.007550
18,1.975000,7.125000,142,39,0.000000
19,1.975000,7.075000,141,39,0.005167
20,1.925000,7.075000,141,38,0.002036
21,1.925000,7.125000,142,38,0.012388
22,1.975000,7.125000,142,39,0.000000
23,2.025000,7.125000,142,40,0.000000
24,1.975000,7.125000,142,39,0.000000
25,1.975000,7.175000,143,39,0.003888
26,2.025000,7.175000,143,40,0.006913
27,1.975000,7.175000,143,39,0.000000
28,2.025000,7.175000,143,40,0.000796
29,2.025000,7.225000,144,40,0.010226
30,2.025000,7.275000,145,40,0.010406
31,2.025000,7.225000,144,40,0.000000
32,1.975000,7.225000,144,39,0.000000
33,1.975000,7.275000,145,39,0.000000
34,1.975000,7.325000,146,39,0.000000
35,1.925000,7.325000,146,38,0.000000
36,1.925000,7.275000,145,38,0.000000
37,1.925000,7.225000,144,38,0.006148
38,1.925000,7.175000,143,38,0.000000
39,1.925000,7.225000,144,38,0.000000
40,1.925000,7.275000,145,38,0.000021
41,1.925000,7.225000,144,38,0.000209
42,1.975000,7.225000,144,39,0.000000
43,1.975000,7.275000,145,39,0.000000
44,1.975000,7.325000,146,39,0.000000
45,1.975000,7.275000,145,39,0.000252
46,1.975000,7.225000,144,39,0.008145
47,2.025000,7.225000,144,40,0.000000
48,2.025000,7.275000,145,40,0.000000
49,2.075000,7.275000,145,41,0.002075
