step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.175000,4.075000,81,143,0.000000
1,7.225000,4.075000,81,144,0.009750
2,7.275000,4.075000,81,145,0.000000
3,7.275000,4.125000,82,145,0.002246
4,7.325000,4.125000,82,146,0.000000
5,7.325000,4.075000,81,146,0.014190
6,7.275000,4.075000,81,145,0.000000
7,7.275000,4.125000,82,145,0.000000
8,7.275000,4.075000,81,145,0.014423
9,7.275000,4.125000,82,145,0.019341
10,7.275000,4.075000,81,145,0.000000
11,7.275000,4.125000,82,145,0.000000
12,7.225000,4.125000,82,144,0.001454
13,7.175000,4.125000,82,143,0.000000
14,7.175000,4.175000,83,143,0.000000
15,7.225000,4.175000,83,144,0.000000
16,7.225000,4.225000,84,144,0.000616
17,7.275000,4.225000,84,145,0.000000
18,7.275000,4.275000,85,145,0.000000
19,7.275000,4.225000,84,145,0.000000
20,7.275000,4.275000,85,145,0.000000
21,7.275000,4.325000,86,145,0.000000
22,7.325000,4.325000,86,146,0.014059
23,7.375000,4.325000,86,147,0.000000
24,7.375000,4.375000,87,147,0.009960
25,7.425000,4.375000,87,148,0.005740
26,7.475000,4.375000,87,149,0.000000
27,7.475000,4.325000,86,149,0.000000
28,7.475000,4.375000,87,149,0.013413
29,7.475000,4.425000,88,149,0.013223
30,7.475000,4.475000,89,149,0.009778
31,7.525000,4.475000,89,150,0.017729
32,7.525000,4.525000,90,150,0.005211
33,7.475000,4.525000,90,149,0.000000
34,7.525000,4.525000,90,150,0.000000
35,7.525000,4.475000,89,150,0.002780
36,7.475000,4.475000,89,149,0.000000
37,7.425000,4.475000,89,148,0.000460
38,7.475000,4.475000,89,149,0.017663
39,7.525000,4.475000,89,150,0.000000
40,7.525000,4.425000,88,150,0.000000
41,7.525000,4.475000,89,150,0.000000
42,7.525000,4.525000,90,150,0.001917
43,7.575000,4.525000,90,151,0.004092
44,7.625000,4.525000,90,152,0.003332
45,7.625000,4.475000,89,152,0.000000
46,7.575000,4.475000,89,151,0.011456
47,7.575000,4.425000,88,151,0.009922
48,7.575000,4.375000,87,151,0.000000
49,7.625000,4.375000,87,152,0.002324
