step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.525000,12.675000,253,10,0.008684
1,0.575000,12.675000,253,11,0.001560
2,0.625000,12.675000,253,12,0.000000
3,0.625000,12.625000,252,12,0.002377
4,0.625000,12.675000,253,12,0.000000
5,0.625000,12.625000,252,12,0.011252
6,0.675000,12.625000,252,13,0.000000
7,0.625000,12.625000,252,12,0.024382
8,0.625000,12.575000,251,12,0.008839
9,0.625000,12.625000,252,12,0.000000
10,0.625000,12.675000,253,12,0.000000
11,0.675000,12.675000,253,13,0.000000
12,0.675000,12.625000,252,13,0.009505
13,0.675000,12.675000,253,13,0.000000
14,0.675000,12.725000,254,13,0.010391
15,0.625000,12.725000,254,12,0.000000
16,0.625000,12.775000,255,12,0.000000
17,0.675000,12.775000,255,13,0.000000
18,0.625000,12.775000,255,12,0.015938
19,0.675000,12.775000,255,13,0.011487
20,0.725000,12.775000,255,14,0.006183
21,0.725000,12.725000,254,14,0.001447
22,0.675000,12.725000,254,13,0.000000
23,0.675000,12.775000,255,13,0.009492
24,0.675000,12.725000,254,13,0.013645
25,0.675000,12.675000,253,13,0.000000
26,0.675000,12.625000,252,13,0.000000
27,0.725000,12.625000,252,14,0.000000
28,0.725000,12.575000,251,14,0.000000
29,0.775000,12.575000,251,15,0.000000
30,0.725000,12.575000,251,14,0.000000
31,0.725000,12.625000,252,14,0.000000
32,0.675000,12.625000,252,13,0.004888
33,0.725000,12.625000,252,14,0.000000
34,0.725000,12.675000,253,14,0.007106
35,0.725000,12.625000,252,14,0.009592
36,0.775000,12.625000,252,15,0.000000
37,0.725000,12.625000,252,14,0.014732
38,0.675000,12.625000,252,13,0.009715
39,0.675000,12.675000,253,13,0.001003
40,0.625000,12.675000,253,12,0.003368
41,0.625000,12.725000,254,12,0.004098
42,0.675000,12.725000,254,13,0.009167
43,0.725000,12.725000,254,14,0.001242
44,0.775000,12.725000,254,15,0.000098
45,0.775000,12.775000,255,15,0.005707
46,0.725000,12.775000,255,14,0.000000
47,0.775000,12.775000,255,15,0.000000
48,0.825000,12.775000,255,16,0.009984
49,0.875000,12.775000,255,17,0.000000
