step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,8.575000,1.225000,24,171,0.000000
1,8.525000,1.225000,24,170,0.005757
2,8.525000,1.275000,25,170,0.000000
3,8.525000,1.325000,26,170,0.013811
4,8.575000,1.325000,26,171,0.004504
5,8.575000,1.375000,27,171,0.000000
6,8.575000,1.425000,28,171,0.004665
7,8.525000,1.425000,28,170,0.010815
8,8.525000,1.375000,27,170,0.000000
9,8.575000,1.375000,27,171,0.000000
10,8.525000,1.375000,27,170,0.000000
11,8.525000,1.425000,28,170,0.000000
12,8.525000,1.475000,29,170,0.000000
13,8.475000,1.475000,29,169,0.000000
14,8.475000,1.525000,30,169,0.013770
15,8.475000,1.475000,29,169,0.000000
16,8.425000,1.475000,29,168,0.000000
17,8.475000,1.475000,29,169,0.000000
18,8.525000,1.475000,29,170,0.001394
19,8.525000,1.425000,28,170,0.000000
20,8.525000,1.475000,29,170,0.006350
21,8.475000,1.475000,29,169,0.000000
22,8.475000,1.525000,30,169,0.017846
23,8.475000,1.475000,29,169,0.011773
24,8.525000,1.475000,29,170,0.005667
25,8.525000,1.425000,28,170,0.003194
26,8.575000,1.425000,28,171,0.009954
27,8.575000,1.375000,27,171,0.000000
28,8.525000,1.375000,27,170,0.000000
29,8.525000,1.325000,26,170,0.000000
30,8.525000,1.275000,25,170,0.010773
31,8.525000,1.325000,26,170,0.000000
32,8.575000,1.325000,26,171,0.017421
33,8.625000,1.325000,26,172,0.009272
34,8.575000,1.325000,26,171,0.000000
35,8.525000,1.325000,26,170,0.004199
36,8.575000,1.325000,26,171,0.003078
37,8.575000,1.275000,25,171,0.000742
38,8.625000,1.275000,25,172,0.000000
39,8.625000,1.325000,26,172,0.000000
40,8.675000,1.325000,26,173,0.008324
41,8.675000,1.275000,25,173,0.008598
42,8.625000,1.275000,25,172,0.000000
43,8.675000,1.275000,25,173,0.000000
44,8.675000,1.325000,26,173,0.007036
45,8.725000,1.325000,26,174,0.000000
46,8.725000,1.375000,27,174,0.011298
47,8.675000,1.375000,27,173,0.000000
48,8.675000,1.425000,28,173,0.005971
49,8.725000,1.425000,28,174,0.023412
