step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,1.925000,12.575000,251,38,0.007455
1,1.975000,12.575000,251,39,0.011020
2,1.975000,12.525000,250,39,0.000000
3,2.025000,12.525000,250,40,0.000000
4,2.025000,12.475000,249,40,0.001668
5,2.075000,12.475000,249,41,0.017194
6,2.125000,12.475000,249,42,0.001220
7,2.125000,12.525000,250,42,0.002480
8,2.075000,12.525000,250,41,0.002510
9,2.125000,12.525000,250,42,0.007123
10,2.075000,12.525000,250,41,0.006547
11,2.025000,12.525000,250,40,0.017471
12,2.025000,12.475000,249,40,0.000000
13,2.025000,12.425000,248,40,0.000000
14,2.075000,12.425000,248,41,0.000000
15,2.125000,12.425000,248,42,0.000000
16,2.125000,12.375000,247,42,0.024149
17,2.175000,12.375000,247,43,0.001928
18,2.125000,12.375000,247,42,0.000000
19,2.175000,12.375000,247,43,0.001946
20,2.225000,12.375000,247,44,0.003423
21,2.275000,12.375000,247,45,0.004954
22,2.275000,12.425000,248,45,0.000000
23,2.275000,12.375000,247,45,0.004164
24,2.225000,12.375000,247,44,0.000000
25,2.225000,12.425000,248,44,0.000000
26,2.175000,12.425000,248,43,0.000000
27,2.175000,12.375000,247,43,0.000000
28,2.125000,12.375000,247,42,0.000000
29,2.125000,12.425000,248,42,0.014036
30,2.175000,12.425000,248,43,0.004888
31,2.175000,12.475000,249,43,0.021763
32,2.225000,12.475000,249,44,0.000000
33,2.225000,12.425000,248,44,0.000000
34,2.225000,12.475000,249,44,0.000892
35,2.225000,12.525000,250,44,0.000000
36,2.275000,12.525000,250,45,0.000000
37,2.275000,12.475000,249,45,0.017190
38,2.225000,12.475000,249,44,0.008549
39,2.275000,12.475000,249,45,0.000000
40,2.225000,12.475000,249,44,0.000000
41,2.175000,12.475000,249,43,0.006734
42,2.175000,12.425000,248,43,0.008720
43,2.125000,12.425000,248,42,0.000000
44,2.175000,12.425000,248,43,0.007657
45,2.175000,12.375000,247,43,0.012175
46,2.175000,12.425000,248,43,0.017207
47,2.225000,12.425000,248,44,0.009157
48,2.175000,12.425000,248,43,0.007327
49,2.175000,12.475000,249,43,0.000000
