step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.125000,9.875000,197,222,0.025172
1,11.075000,9.875000,197,221,0.034443
2,11.075000,9.825000,196,221,0.035675
3,11.025000,9.825000,196,220,0.025938
4,10.975000,9.825000,196,219,0.021606
5,10.925000,9.825000,196,218,0.031180
6,10.875000,9.825000,196,217,0.049665
7,10.825000,9.825000,196,216,0.042050
8,10.775000,9.825000,196,215,0.052204
9,10.725000,9.825000,196,214,0.059251
10,10.775000,9.825000,196,215,0.053884
11,10.775000,9.875000,197,215,0.073607
12,10.725000,9.875000,197,214,0.064345
13,10.725000,9.925000,198,214,0.062147
14,10.675000,9.925000,198,213,0.053961
15,10.625000,9.925000,198,212,0.071112
16,10.575000,9.925000,198,211,0.078745
17,10.525000,9.925000,198,210,0.054460
18,10.525000,9.975000,199,210,0.094965
19,10.575000,9.975000,199,211,0.053727
20,10.525000,9.975000,199,210,0.079059
21,10.475000,9.975000,199,209,0.099044
22,10.425000,9.975000,199,208,0.085896
23,10.375000,9.975000,199,207,0.084565
24,10.325000,9.975000,199,206,0.086860
25,10.325000,10.025000,200,206,0.099052
26,10.275000,10.025000,200,205,0.093220
27,10.275000,9.975000,199,205,0.090421
28,10.225000,9.975000,199,204,0.101786
29,10.175000,9.975000,199,203,0.100340
30,10.175000,9.925000,198,203,0.110837
31,10.125000,9.925000,198,202,0.111668
32,10.125000,9.975000,199,202,0.124804
33,10.075000,9.975000,199,201,0.102019
34,10.025000,9.975000,199,200,0.115210
35,9.975000,9.975000,199,199,0.151617
36,9.975000,10.025000,200,199,0.128974
37,10.025000,10.025000,200,200,0.110277
38,9.975000,10.025000,200,199,0.112624
39,9.925000,10.025000,200,198,0.141737
40,9.875000,10.025000,200,197,0.133679
41,9.875000,10.075000,201,197,0.127448
42,9.825000,10.075000,201,196,0.146755
43,9.775000,10.075000,201,195,0.154483
44,9.825000,10.075000,201,196,0.156635
45,9.825000,10.125000,202,196,0.163063
46,9.775000,10.125000,202,195,0.153093
47,9.775000,10.075000,201,195,0.143737
48,9.775000,10.025000,200,195,0.128222
49,9.825000,10.025000,200,196,0.141639
