step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,8.875000,9.475000,189,177,0.003026
1,8.875000,9.525000,190,177,0.017550
2,8.825000,9.525000,190,176,0.022360
3,8.775000,9.525000,190,175,0.016196
4,8.825000,9.525000,190,176,0.017071
5,8.775000,9.525000,190,175,0.000000
6,8.725000,9.525000,190,174,0.002520
7,8.675000,9.525000,190,173,0.012857
8,8.625000,9.525000,190,172,0.017050
9,8.675000,9.525000,190,173,0.006404
10,8.725000,9.525000,190,174,0.011714
11,8.675000,9.525000,190,173,0.005204
12,8.625000,9.525000,190,172,0.000000
13,8.575000,9.525000,190,171,0.009129
14,8.575000,9.475000,189,171,0.033852
15,8.525000,9.475000,189,170,0.014866
16,8.475000,9.475000,189,169,0.018051
17,8.425000,9.475000,189,168,0.015532
18,8.375000,9.475000,189,167,0.012771
19,8.325000,9.475000,189,166,0.026460
20,8.325000,9.525000,190,166,0.005285
21,8.275000,9.525000,190,165,0.003284
22,8.225000,9.525000,190,164,0.015743
23,8.175000,9.525000,190,163,0.038451
24,8.225000,9.525000,190,164,0.008596
25,8.175000,9.525000,190,163,0.014808
26,8.125000,9.525000,190,162,0.019150
27,8.075000,9.525000,190,161,0.006057
28,8.025000,9.525000,190,160,0.027017
29,7.975000,9.525000,190,159,0.034152
30,7.925000,9.525000,190,158,0.021637
31,7.925000,9.575000,191,158,0.026805
32,7.925000,9.525000,190,158,0.049559
33,7.875000,9.525000,190,157,0.029471
34,7.825000,9.525000,190,156,0.044186
35,7.775000,9.525000,190,155,0.045154
36,7.725000,9.525000,190,154,0.037229
37,7.675000,9.525000,190,153,0.056091
38,7.625000,9.525000,190,152,0.065837
39,7.575000,9.525000,190,151,0.048060
40,7.575000,9.575000,191,151,0.051034
41,7.525000,9.575000,191,150,0.050405
42,7.475000,9.575000,191,149,0.054390
43,7.425000,9.575000,191,148,0.074967
44,7.425000,9.525000,190,148,0.061509
45,7.425000,9.475000,189,148,0.061795
46,7.425000,9.525000,190,148,0.066387
47,7.425000,9.575000,191,148,0.058844
48,7.425000,9.625000,192,148,0.063937
49,7.375000,9.625000,192,147,0.064474
