step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.925000,0.275000,5,58,0.003252
1,2.875000,0.275000,5,57,0.000505
2,2.925000,0.275000,5,58,0.000000
3,2.975000,0.275000,5,59,0.002734
4,2.975000,0.225000,4,59,0.000000
5,2.975000,0.275000,5,59,0.006190
6,3.025000,0.275000,5,60,0.010290
7,2.975000,0.275000,5,59,0.000000
8,3.025000,0.275000,5,60,0.003723
9,2.975000,0.275000,5,59,0.000000
10,2.975000,0.325000,6,59,0.000000
11,3.025000,0.325000,6,60,0.003490
12,2.975000,0.325000,6,59,0.013925
13,2.975000,0.375000,7,59,0.002321
14,2.925000,0.375000,7,58,0.002034
15,2.925000,0.325000,6,58,0.000000
16,2.975000,0.325000,6,59,0.023899
17,2.975000,0.275000,5,59,0.000000
18,2.925000,0.275000,5,58,0.000000
19,2.925000,0.325000,6,58,0.003723
20,2.875000,0.325000,6,57,0.000000
21,2.875000,0.275000,5,57,0.000000
22,2.925000,0.275000,5,58,0.000000
23,2.925000,0.325000,6,58,0.000000
24,2.925000,0.275000,5,58,0.000000
25,2.925000,0.325000,6,58,0.000000
26,2.925000,0.375000,7,58,0.009146
27,2.925000,0.425000,8,58,0.006096
28,2.975000,0.425000,8,59,0.000000
29,3.025000,0.425000,8,60,0.000000
30,3.025000,0.475000,9,60,0.009747
31,3.075000,0.475000,9,61,0.000000
32,3.025000,0.475000,9,60,0.000000
33,3.025000,0.425000,8,60,0.013284
34,3.025000,0.475000,9,60,0.005725
35,3.025000,0.425000,8,60,0.000000
36,3.025000,0.475000,9,60,0.000000
37,3.025000,0.525000,10,60,0.010008
38,3.075000,0.525000,10,61,0.000063
39,3.075000,0.575000,11,61,0.007276
40,3.125000,0.575000,11,62,0.012688
41,3.125000,0.525000,10,62,0.009332
42,3.125000,0.475000,9,62,0.000000
43,3.125000,0.525000,10,62,0.000000
44,3.125000,0.475000,9,62,0.002272
45,3.125000,0.425000,8,62,0.007613
46,3.125000,0.375000,7,62,0.000534
47,3.175000,0.375000,7,63,0.004039
48,3.125000,0.375000,7,62,0.017363
49,3.075000,0.375000,7,61,0.002734
