step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.775000,0.625000,12,135,0.010865
1,6.725000,0.625000,12,134,0.042926
2,6.725000,0.675000,13,134,0.014085
3,6.725000,0.725000,14,134,0.040631
4,6.725000,0.775000,15,134,0.032629
5,6.725000,0.725000,14,134,0.024198
6,6.725000,0.775000,15,134,0.030107
7,6.725000,0.825000,16,134,0.044532
8,6.725000,0.875000,17,134,0.036291
9,6.725000,0.925000,18,134,0.028702
10,6.725000,0.975000,19,134,0.058285
11,6.725000,1.025000,20,134,0.037353
12,6.725000,1.075000,21,134,0.055826
13,6.725000,1.125000,22,134,0.063398
14,6.725000,1.175000,23,134,0.054950
15,6.725000,1.225000,24,134,0.053944
16,6.725000,1.275000,25,134,0.062671
17,6.725000,1.325000,26,134,0.099207
18,6.775000,1.325000,26,135,0.074747
19,6.775000,1.375000,27,135,0.080549
20,6.775000,1.425000,28,135,0.086133
21,6.775000,1.475000,29,135,0.090371
22,6.775000,1.525000,30,135,0.096285
23,6.775000,1.475000,29,135,0.105246
24,6.775000,1.525000,30,135,0.109390
25,6.775000,1.575000,31,135,0.113118
26,6.775000,1.625000,32,135,0.098020
27,6.825000,1.625000,32,136,0.114157
28,6.825000,1.675000,33,136,0.112544
29,6.825000,1.725000,34,136,0.136495
30,6.775000,1.725000,34,135,0.121682
31,6.825000,1.725000,34,136,0.136304
32,6.825000,1.675000,33,136,0.127373
33,6.825000,1.725000,34,136,0.118357
34,6.825000,1.775000,35,136,0.131533
35,6.825000,1.825000,36,136,0.131248
36,6.825000,1.875000,37,136,0.137214
37,6.825000,1.925000,38,136,0.156406
38,6.825000,1.875000,37,136,0.143448
39,6.825000,1.925000,38,136,0.159101
40,6.825000,1.975000,39,136,0.176687
41,6.825000,2.025000,40,136,0.155168
42,6.825000,2.075000,41,136,0.182664
43,6.825000,2.125000,42,136,0.184745
44,6.825000,2.175000,43,136,0.190424
45,6.825000,2.225000,44,136,0.197897
46,6.825000,2.275000,45,136,0.196971
47,6.825000,2.325000,46,136,0.190263
48,6.825000,2.375000,47,136,0.240854
49,6.875000,2.375000,47,137,0.232238
