step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,0.275000,7.425000,148,5,0.000009
1,0.325000,7.425000,148,6,0.007092
2,0.275000,7.425000,148,5,0.000000
3,0.275000,7.375000,147,5,0.000000
4,0.325000,7.375000,147,6,0.001702
5,0.375000,7.375000,147,7,0.002042
6,0.425000,7.375000,147,8,0.000000
7,0.475000,7.375000,147,9,0.002450
8,0.525000,7.375000,147,10,0.006533
9,0.525000,7.425000,148,10,0.023787
10,0.475000,7.425000,148,9,0.000000
11,0.475000,7.375000,147,9,0.019470
12,0.525000,7.375000,147,10,0.007724
13,0.525000,7.325000,146,10,0.000000
14,0.575000,7.325000,146,11,0.013531
15,0.575000,7.275000,145,11,0.004778
16,0.625000,7.275000,145,12,0.015996
17,0.625000,7.325000,146,12,0.000000
18,0.675000,7.325000,146,13,0.011197
19,0.725000,7.325000,146,14,0.009218
20,0.775000,7.325000,146,15,0.015098
21,0.775000,7.275000,145,15,0.000602
22,0.775000,7.225000,144,15,0.004337
23,0.775000,7.175000,143,15,0.008563
24,0.825000,7.175000,143,16,0.008741
25,0.825000,7.125000,142,16,0.001795
26,0.825000,7.075000,141,16,0.000000
27,0.825000,7.025000,140,16,0.000000
28,0.875000,7.025000,140,17,0.000000
29,0.875000,7.075000,141,17,0.019045
30,0.875000,7.025000,140,17,0.022153
31,0.875000,6.975000,139,17,0.001506
32,0.875000,6.925000,138,17,0.011357
33,0.875000,6.875000,137,17,0.019577
34,0.925000,6.875000,137,18,0.025418
35,0.925000,6.825000,136,18,0.001526
36,0.925000,6.775000,135,18,0.018301
37,0.875000,6.775000,135,17,0.025396
38,0.825000,6.775000,135,16,0.047775
39,0.875000,6.775000,135,17,0.019819
40,0.825000,6.775000,135,16,0.035053
41,0.825000,6.725000,134,16,0.013996
42,0.825000,6.675000,133,16,0.011266
43,0.875000,6.675000,133,17,0.032822
44,0.925000,6.675000,133,18,0.028602
45,0.925000,6.725000,134,18,0.004515
46,0.975000,6.725000,134,19,0.028125
47,1.025000,6.725000,134,20,0.002107
48,1.025000,6.675000,133,20,0.016744
49,1.025000,6.625000,132,20,0.036947
