step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.225000,10.175000,203,124,0.014780
1,6.225000,10.225000,204,124,0.000000
2,6.225000,10.275000,205,124,0.004498
3,6.275000,10.275000,205,125,0.016127
4,6.275000,10.325000,206,125,0.000000
5,6.225000,10.325000,206,124,0.002932
6,6.225000,10.275000,205,124,0.000000
7,6.275000,10.275000,205,125,0.000000
8,6.275000,10.225000,204,125,0.009045
9,6.225000,10.225000,204,124,0.004244
10,6.225000,10.175000,203,124,0.000000
11,6.225000,10.225000,204,124,0.000000
12,6.275000,10.225000,204,125,0.000000
13,6.325000,10.225000,204,126,0.000000
14,6.325000,10.275000,205,126,0.000000
15,6.275000,10.275000,205,125,0.018735
16,6.275000,10.225000,204,125,0.000000
17,6.275000,10.175000,203,125,0.000590
18,6.275000,10.225000,204,125,0.000000
19,6.275000,10.175000,203,125,0.000000
20,6.275000,10.225000,204,125,0.000000
21,6.325000,10.225000,204,126,0.000000
22,6.325000,10.175000,203,126,0.000000
23,6.325000,10.125000,202,126,0.000000
24,6.375000,10.125000,202,127,0.017960
25,6.425000,10.125000,202,128,0.009862
26,6.425000,10.075000,201,128,0.000000
27,6.425000,10.025000,200,128,0.000000
28,6.425000,9.975000,199,128,0.000000
29,6.375000,9.975000,199,127,0.007656
30,6.375000,9.925000,198,127,0.006035
31,6.325000,9.925000,198,126,0.000982
32,6.275000,9.925000,198,125,0.000000
33,6.225000,9.925000,198,124,0.000000
34,6.275000,9.925000,198,125,0.003624
35,6.275000,9.875000,197,125,0.003045
36,6.275000,9.925000,198,125,0.000000
37,6.275000,9.975000,199,125,0.008712
38,6.275000,10.025000,200,125,0.000000
39,6.325000,10.025000,200,126,0.001799
40,6.375000,10.025000,200,127,0.000000
41,6.375000,9.975000,199,127,0.004695
42,6.425000,9.975000,199,128,0.009292
43,6.475000,9.975000,199,129,0.000000
44,6.525000,9.975000,199,130,0.010751
45,6.525000,10.025000,200,130,0.000000
46,6.525000,9.975000,199,130,0.002058
47,6.475000,9.975000,199,129,0.004250
48,6.525000,9.975000,199,130,0.007514
49,6.475000,9.975000,199,129,0.000000
