step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.275000,9.725000,194,225,0.017073
1,11.275000,9.675000,193,225,0.009131
2,11.325000,9.675000,193,226,0.004977
3,11.275000,9.675000,193,225,0.000000
4,11.275000,9.625000,192,225,0.000000
5,11.275000,9.675000,193,225,0.000000
6,11.275000,9.725000,194,225,0.010963
7,11.325000,9.725000,194,226,0.000450
8,11.375000,9.725000,194,227,0.005476
9,11.375000,9.675000,193,227,0.022998
10,11.325000,9.675000,193,226,0.020758
11,11.325000,9.725000,194,226,0.019048
12,11.325000,9.775000,195,226,0.000000
13,11.325000,9.725000,194,226,0.016414
14,11.375000,9.725000,194,227,0.000000
15,11.375000,9.775000,195,227,0.000000
16,11.325000,9.775000,195,226,0.001134
17,11.275000,9.775000,195,225,0.000000
18,11.325000,9.775000,195,226,0.001720
19,11.375000,9.775000,195,227,0.000000
20,11.425000,9.775000,195,228,0.000000
21,11.475000,9.775000,195,229,0.000000
22,11.475000,9.825000,196,229,0.000000
23,11.475000,9.775000,195,229,0.002158
24,11.525000,9.775000,195,230,0.002913
25,11.525000,9.725000,194,230,0.013619
26,11.475000,9.725000,194,229,0.013086
27,11.425000,9.725000,194,228,0.008811
28,11.475000,9.725000,194,229,0.000855
29,11.475000,9.675000,193,229,0.010312
30,11.525000,9.675000,193,230,0.003554
31,11.525000,9.725000,194,230,0.002512
32,11.525000,9.675000,193,230,0.000000
33,11.475000,9.675000,193,229,0.014832
34,11.425000,9.675000,193,228,0.000000
35,11.475000,9.675000,193,229,0.015069
36,11.425000,9.675000,193,228,0.000000
37,11.425000,9.725000,194,228,0.016334
38,11.375000,9.725000,194,227,0.000000
39,11.425000,9.725000,194,228,0.000000
40,11.375000,9.725000,194,227,0.000000
41,11.375000,9.675000,193,227,0.000000
42,11.325000,9.675000,193,226,0.002206
43,11.375000,9.675000,193,227,0.000000
44,11.375000,9.625000,192,227,0.000000
45,11.325000,9.625000,192,226,0.011330
46,11.375000,9.625000,192,227,0.000000
47,11.425000,9.625000,192,228,0.007297
48,11.425000,9.675000,193,228,0.006183
49,11.375000,9.675000,193,227,0.001115
