step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.975000,7.975000,159,239,0.000000
1,11.925000,7.975000,159,238,0.000000
2,11.875000,7.975000,159,237,0.000157
3,11.825000,7.975000,159,236,0.000000
4,11.825000,8.025000,160,236,0.005672
5,11.775000,8.025000,160,235,0.004541
6,11.725000,8.025000,160,234,0.001573
7,11.675000,8.025000,160,233,0.007907
8,11.725000,8.025000,160,234,0.011226
9,11.725000,7.975000,159,234,0.000000
10,11.725000,8.025000,160,234,0.009370
11,11.775000,8.025000,160,235,0.000000
12,11.725000,8.025000,160,234,0.011275
13,11.675000,8.025000,160,233,0.000000
14,11.725000,8.025000,160,234,0.005950
15,11.675000,8.025000,160,233,0.000000
16,11.625000,8.025000,160,232,0.000000
17,11.575000,8.025000,160,231,0.012458
18,11.525000,8.025000,160,230,0.020376
19,11.475000,8.025000,160,229,0.009556
20,11.475000,7.975000,159,229,0.000000
21,11.475000,7.925000,158,229,0.000000
22,11.475000,7.875000,157,229,0.000000
23,11.475000,7.825000,156,229,0.000000
24,11.525000,7.825000,156,230,0.000000
25,11.475000,7.825000,156,229,0.000000
26,11.425000,7.825000,156,228,0.000000
27,11.425000,7.875000,157,228,0.004208
28,11.425000,7.825000,156,228,0.009504
29,11.425000,7.775000,155,228,0.000000
30,11.425000,7.725000,154,228,0.000000
31,11.425000,7.775000,155,228,0.012269
32,11.375000,7.775000,155,227,0.000000
33,11.375000,7.725000,154,227,0.000000
34,11.375000,7.675000,153,227,0.007809
35,11.375000,7.625000,152,227,0.000000
36,11.375000,7.575000,151,227,0.000000
37,11.425000,7.575000,151,228,0.012060
38,11.425000,7.525000,150,228,0.016679
39,11.375000,7.525000,150,227,0.009851
40,11.375000,7.475000,149,227,0.000000
41,11.375000,7.425000,148,227,0.016655
42,11.375000,7.375000,147,227,0.000000
43,11.375000,7.325000,146,227,0.000000
44,11.325000,7.325000,146,226,0.017242
45,11.325000,7.275000,145,226,0.016296
46,11.325000,7.225000,144,226,0.006955
47,11.325000,7.175000,143,226,0.010632
48,11.325000,7.125000,142,226,0.007495
49,11.325000,7.075000,141,226,0.000000
