step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.775000,10.925000,218,75,0.003686
1,3.725000,10.925000,218,74,0.015178
2,3.775000,10.925000,218,75,0.004227
3,3.775000,10.875000,217,75,0.000000
4,3.725000,10.875000,217,74,0.009573
5,3.775000,10.875000,217,75,0.008170
6,3.825000,10.875000,217,76,0.006163
7,3.825000,10.825000,216,76,0.013466
8,3.825000,10.875000,217,76,0.000000
9,3.825000,10.825000,216,76,0.017623
10,3.875000,10.825000,216,77,0.015820
11,3.875000,10.875000,217,77,0.000000
12,3.875000,10.825000,216,77,0.008042
13,3.825000,10.825000,216,76,0.000000
14,3.775000,10.825000,216,75,0.000000
15,3.775000,10.875000,217,75,0.009917
16,3.775000,10.925000,218,75,0.008190
17,3.775000,10.875000,217,75,0.000000
18,3.775000,10.825000,216,75,0.008223
19,3.725000,10.825000,216,74,0.000000
20,3.775000,10.825000,216,75,0.006177
21,3.775000,10.775000,215,75,0.000529
22,3.825000,10.775000,215,76,0.010420
23,3.825000,10.725000,214,76,0.000000
24,3.825000,10.675000,213,76,0.029568
25,3.775000,10.675000,213,75,0.000000
26,3.825000,10.675000,213,76,0.000000
27,3.775000,10.675000,213,75,0.000000
28,3.775000,10.725000,214,75,0.011957
29,3.725000,10.725000,214,74,0.000000
30,3.775000,10.725000,214,75,0.000000
31,3.775000,10.675000,213,75,0.005109
32,3.725000,10.675000,213,74,0.006388
33,3.675000,10.675000,213,73,0.000000
34,3.675000,10.725000,214,73,0.006880
35,3.725000,10.725000,214,74,0.000000
36,3.725000,10.775000,215,74,0.005766
37,3.775000,10.775000,215,75,0.002742
38,3.825000,10.775000,215,76,0.003439
39,3.825000,10.825000,216,76,0.000000
40,3.825000,10.875000,217,76,0.000000
41,3.825000,10.825000,216,76,0.006978
42,3.875000,10.825000,216,77,0.000000
43,3.925000,10.825000,216,78,0.007683
44,3.975000,10.825000,216,79,0.011098
45,4.025000,10.825000,216,80,0.009817
46,3.975000,10.825000,216,79,0.002333
47,4.025000,10.825000,216,80,0.000000
48,4.075000,10.825000,216,81,0.000000
49,4.075000,10.775000,215,81,0.011140
