step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.525000,1.725000,34,150,0.000000
1,7.525000,1.775000,35,150,0.002273
2,7.475000,1.775000,35,149,0.000463
3,7.425000,1.775000,35,148,0.014246
4,7.375000,1.775000,35,147,0.000000
5,7.375000,1.725000,34,147,0.013539
6,7.325000,1.725000,34,146,0.000000
7,7.325000,1.675000,33,146,0.001787
8,7.275000,1.675000,33,145,0.000000
9,7.275000,1.725000,34,145,0.013139
10,7.225000,1.725000,34,144,0.000000
11,7.225000,1.675000,33,144,0.001878
12,7.175000,1.675000,33,143,0.000000
13,7.125000,1.675000,33,142,0.009718
14,7.125000,1.725000,34,142,0.009992
15,7.125000,1.675000,33,142,0.010984
16,7.125000,1.625000,32,142,0.018860
17,7.125000,1.675000,33,142,0.000000
18,7.075000,1.675000,33,141,0.013726
19,7.075000,1.625000,32,141,0.000000
20,7.025000,1.625000,32,140,0.000000
21,7.025000,1.675000,33,140,0.000000
22,7.075000,1.675000,33,141,0.005891
23,7.075000,1.725000,34,141,0.016721
24,7.125000,1.725000,34,142,0.000000
25,7.125000,1.775000,35,142,0.000000
26,7.175000,1.775000,35,143,0.013519
27,7.175000,1.825000,36,143,0.000000
28,7.225000,1.825000,36,144,0.010274
29,7.225000,1.875000,37,144,0.002937
30,7.275000,1.875000,37,145,0.005350
31,7.275000,1.925000,38,145,0.000000
32,7.275000,1.975000,39,145,0.000252
33,7.275000,2.025000,40,145,0.003305
34,7.325000,2.025000,40,146,0.022455
35,7.325000,1.975000,39,146,0.020983
36,7.325000,2.025000,40,146,0.000000
37,7.325000,1.975000,39,146,0.024540
38,7.325000,2.025000,40,146,0.000000
39,7.325000,2.075000,41,146,0.015553
40,7.275000,2.075000,41,145,0.005278
41,7.275000,2.025000,40,145,0.000565
42,7.225000,2.025000,40,144,0.008627
43,7.225000,2.075000,41,144,0.006881
44,7.175000,2.075000,41,143,0.001453
45,7.225000,2.075000,41,144,0.000000
46,7.275000,2.075000,41,145,0.005504
47,7.275000,2.025000,40,145,0.005077
48,7.225000,2.025000,40,144,0.000000
49,7.275000,2.025000,40,145,0.012511
