step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,5.225000,3.425000,68,104,0.006765
1,5.225000,3.475000,69,104,0.000000
2,5.225000,3.425000,68,104,0.001871
3,5.225000,3.375000,67,104,0.012837
4,5.225000,3.425000,68,104,0.000000
5,5.275000,3.425000,68,105,0.012614
6,5.225000,3.425000,68,104,0.000000
7,5.225000,3.475000,69,104,0.000000
8,5.225000,3.425000,68,104,0.000000
9,5.225000,3.475000,69,104,0.011295
10,5.225000,3.525000,70,104,0.001282
11,5.225000,3.575000,71,104,0.000000
12,5.175000,3.575000,71,103,0.027629
13,5.125000,3.575000,71,102,0.000000
14,5.075000,3.575000,71,101,0.008336
15,5.025000,3.575000,71,100,0.003281
16,5.025000,3.525000,70,100,0.012808
17,5.025000,3.575000,71,100,0.000000
18,5.075000,3.575000,71,101,0.010166
19,5.075000,3.625000,72,101,0.000000
20,5.025000,3.625000,72,100,0.017333
21,5.025000,3.575000,71,100,0.000000
22,5.075000,3.575000,71,101,0.000000
23,5.075000,3.525000,70,101,0.000000
24,5.075000,3.575000,71,101,0.004638
25,5.025000,3.575000,71,100,0.000000
26,5.025000,3.625000,72,100,0.003222
27,5.025000,3.675000,73,100,0.006899
28,5.025000,3.725000,74,100,0.000000
29,4.975000,3.725000,74,99,0.000000
30,4.975000,3.775000,75,99,0.000000
31,5.025000,3.775000,75,100,0.000000
32,4.975000,3.775000,75,99,0.000000
33,4.975000,3.725000,74,99,0.009541
34,4.925000,3.725000,74,98,0.000919
35,4.875000,3.725000,74,97,0.010348
36,4.875000,3.775000,75,97,0.002991
37,4.925000,3.775000,75,98,0.009679
38,4.925000,3.725000,74,98,0.000000
39,4.875000,3.725000,74,97,0.000000
40,4.875000,3.775000,75,97,0.001674
41,4.875000,3.725000,74,97,0.007388
42,4.875000,3.775000,75,97,0.011389
43,4.925000,3.775000,75,98,0.027601
44,4.925000,3.825000,76,98,0.000000
45,4.925000,3.875000,77,98,0.000000
46,4.975000,3.875000,77,99,0.009590
47,4.975000,3.925000,78,99,0.001895
48,5.025000,3.925000,78,100,0.025972
49,4.975000,3.925000,78,99,0.000000
