step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.175000,6.575000,131,123,0.032141
1,6.125000,6.575000,131,122,0.014789
2,6.075000,6.575000,131,121,0.025276
3,6.025000,6.575000,131,120,0.042566
4,6.025000,6.525000,130,120,0.055306
5,5.975000,6.525000,130,119,0.037063
6,5.925000,6.525000,130,118,0.047040
7,5.875000,6.525000,130,117,0.075232
8,5.875000,6.475000,129,117,0.062689
9,5.825000,6.475000,129,116,0.068143
10,5.875000,6.475000,129,117,0.027520
11,5.875000,6.425000,128,117,0.075617
12,5.825000,6.425000,128,116,0.058780
13,5.775000,6.425000,128,115,0.047194
14,5.775000,6.375000,127,115,0.051580
15,5.725000,6.375000,127,114,0.062947
16,5.725000,6.425000,128,114,0.067191
17,5.675000,6.425000,128,113,0.063324
18,5.625000,6.425000,128,112,0.086271
19,5.575000,6.425000,128,111,0.077930
20,5.525000,6.425000,128,110,0.099702
21,5.475000,6.425000,128,109,0.100738
22,5.425000,6.425000,128,108,0.096934
23,5.375000,6.425000,128,107,0.127640
24,5.425000,6.425000,128,108,0.124102
25,5.375000,6.425000,128,107,0.124585
26,5.325000,6.425000,128,106,0.131029
27,5.325000,6.475000,129,106,0.128139
28,5.275000,6.475000,129,105,0.117487
29,5.225000,6.475000,129,104,0.147925
30,5.175000,6.475000,129,103,0.146581
31,5.125000,6.475000,129,102,0.156532
32,5.075000,6.475000,129,101,0.178628
33,5.075000,6.525000,130,101,0.181001
34,5.025000,6.525000,130,100,0.190641
35,4.975000,6.525000,130,99,0.194060
36,4.925000,6.525000,130,98,0.195410
37,4.975000,6.525000,130,99,0.197262
38,5.025000,6.525000,130,100,0.159684
39,4.975000,6.525000,130,99,0.177894
40,4.925000,6.525000,130,98,0.191208
41,4.925000,6.475000,129,98,0.192366
42,4.875000,6.475000,129,97,0.192267
43,4.825000,6.475000,129,96,0.188834
44,4.775000,6.475000,129,95,0.218241
45,4.775000,6.525000,130,95,0.216530
46,4.725000,6.525000,130,94,0.230971
47,4.725000,6.575000,131,94,0.224845
48,4.725000,6.625000,132,94,0.252580
49,4.675000,6.625000,132,93,0.242046
