step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,9.275000,2.225000,44,185,0.000000
1,9.275000,2.275000,45,185,0.000000
2,9.325000,2.275000,45,186,0.002490
3,9.325000,2.325000,46,186,0.000000
4,9.275000,2.325000,46,185,0.016155
5,9.225000,2.325000,46,184,0.000000
6,9.225000,2.275000,45,184,0.002768
7,9.225000,2.325000,46,184,0.000000
8,9.225000,2.375000,47,184,0.013408
9,9.225000,2.325000,46,184,0.000000
10,9.275000,2.325000,46,185,0.000000
11,9.325000,2.325000,46,186,0.000000
12,9.275000,2.325000,46,185,0.000000
13,9.275000,2.275000,45,185,0.003397
14,9.325000,2.275000,45,186,0.013956
15,9.325000,2.325000,46,186,0.000000
16,9.325000,2.275000,45,186,0.016652
17,9.325000,2.325000,46,186,0.000000
18,9.325000,2.275000,45,186,0.000000
19,9.325000,2.325000,46,186,0.000000
20,9.275000,2.325000,46,185,0.000000
21,9.275000,2.275000,45,185,0.000000
22,9.225000,2.275000,45,184,0.003090
23,9.225000,2.325000,46,184,0.001027
24,9.275000,2.325000,46,185,0.002560
25,9.225000,2.325000,46,184,0.000000
26,9.225000,2.275000,45,184,0.000000
27,9.275000,2.275000,45,185,0.005565
28,9.275000,2.325000,46,185,0.000000
29,9.225000,2.325000,46,184,0.000000
30,9.225000,2.375000,47,184,0.000000
31,9.225000,2.425000,48,184,0.000601
32,9.275000,2.425000,48,185,0.010479
33,9.225000,2.425000,48,184,0.000000
34,9.225000,2.375000,47,184,0.000000
35,9.275000,2.375000,47,185,0.000000
36,9.275000,2.325000,46,185,0.004865
37,9.225000,2.325000,46,184,0.000000
38,9.225000,2.275000,45,184,0.001764
39,9.275000,2.275000,45,185,0.003115
40,9.275000,2.325000,46,185,0.000000
41,9.275000,2.275000,45,185,0.017082
42,9.225000,2.275000,45,184,0.000000
43,9.225000,2.325000,46,184,0.001759
44,9.175000,2.325000,46,183,0.000000
45,9.175000,2.375000,47,183,0.006769
46,9.175000,2.425000,48,183,0.009908
47,9.125000,2.425000,48,182,0.000000
48,9.075000,2.425000,48,181,0.000000
49,9.125000,2.425000,48,182,0.000000
