step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.175000,8.925000,178,123,0.003562
1,6.175000,8.875000,177,123,0.001438
2,6.175000,8.825000,176,123,0.000000
3,6.225000,8.825000,176,124,0.000000
4,6.275000,8.825000,176,125,0.020566
5,6.275000,8.775000,175,125,0.001966
6,6.275000,8.725000,174,125,0.000000
7,6.325000,8.725000,174,126,0.000000
8,6.375000,8.725000,174,127,0.003501
9,6.325000,8.725000,174,126,0.000000
10,6.325000,8.675000,173,126,0.000000
11,6.325000,8.625000,172,126,0.003814
12,6.325000,8.575000,171,126,0.000000
13,6.325000,8.525000,170,126,0.017266
14,6.325000,8.475000,169,126,0.008015
15,6.325000,8.425000,168,126,0.000000
16,6.275000,8.425000,168,125,0.000000
17,6.325000,8.425000,168,126,0.000000
18,6.375000,8.425000,168,127,0.014780
19,6.375000,8.375000,167,127,0.007847
20,6.375000,8.325000,166,127,0.001514
21,6.425000,8.325000,166,128,0.008875
22,6.425000,8.275000,165,128,0.000000
23,6.475000,8.275000,165,129,0.000000
24,6.425000,8.275000,165,128,0.015464
25,6.425000,8.225000,164,128,0.013102
26,6.475000,8.225000,164,129,0.004999
27,6.525000,8.225000,164,130,0.000000
28,6.575000,8.225000,164,131,0.020408
29,6.575000,8.175000,163,131,0.000000
30,6.575000,8.225000,164,131,0.001545
31,6.525000,8.225000,164,130,0.028899
32,6.525000,8.175000,163,130,0.000000
33,6.575000,8.175000,163,131,0.014734
34,6.575000,8.125000,162,131,0.000000
35,6.625000,8.125000,162,132,0.000000
36,6.575000,8.125000,162,131,0.006509
37,6.625000,8.125000,162,132,0.001497
38,6.575000,8.125000,162,131,0.013270
39,6.625000,8.125000,162,132,0.008797
40,6.625000,8.075000,161,132,0.004407
41,6.675000,8.075000,161,133,0.009892
42,6.675000,8.125000,162,133,0.005106
43,6.725000,8.125000,162,134,0.000000
44,6.775000,8.125000,162,135,0.014536
45,6.775000,8.075000,161,135,0.000000
46,6.775000,8.025000,160,135,0.000000
47,6.775000,7.975000,159,135,0.013199
48,6.775000,7.925000,158,135,0.000000
49,6.825000,7.925000,158,136,0.000000
