step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,4.475000,10.275000,205,89,0.019184
1,4.475000,10.225000,204,89,0.000000
2,4.525000,10.225000,204,90,0.000000
3,4.575000,10.225000,204,91,0.000000
4,4.575000,10.175000,203,91,0.010020
5,4.525000,10.175000,203,90,0.000000
6,4.525000,10.125000,202,90,0.000562
7,4.525000,10.175000,203,90,0.000000
8,4.525000,10.125000,202,90,0.008218
9,4.525000,10.075000,201,90,0.001066
10,4.525000,10.125000,202,90,0.000000
11,4.475000,10.125000,202,89,0.000000
12,4.425000,10.125000,202,88,0.020586
13,4.375000,10.125000,202,87,0.000000
14,4.425000,10.125000,202,88,0.000000
15,4.475000,10.125000,202,89,0.022621
16,4.425000,10.125000,202,88,0.007315
17,4.375000,10.125000,202,87,0.004528
18,4.425000,10.125000,202,88,0.001303
19,4.425000,10.175000,203,88,0.000000
20,4.375000,10.175000,203,87,0.012238
21,4.425000,10.175000,203,88,0.009887
22,4.375000,10.175000,203,87,0.005402
23,4.325000,10.175000,203,86,0.000443
24,4.325000,10.125000,202,86,0.012863
25,4.325000,10.175000,203,86,0.008501
26,4.275000,10.175000,203,85,0.000000
27,4.325000,10.175000,203,86,0.000000
28,4.275000,10.175000,203,85,0.013060
29,4.325000,10.175000,203,86,0.000000
30,4.275000,10.175000,203,85,0.009264
31,4.325000,10.175000,203,86,0.014679
32,4.275000,10.175000,203,85,0.000000
33,4.325000,10.175000,203,86,0.007645
34,4.375000,10.175000,203,87,0.000000
35,4.375000,10.225000,204,87,0.004482
36,4.375000,10.175000,203,87,0.000000
37,4.325000,10.175000,203,86,0.000000
38,4.375000,10.175000,203,87,0.000000
39,4.375000,10.225000,204,87,0.004647
40,4.375000,10.175000,203,87,0.000407
41,4.375000,10.125000,202,87,0.000000
42,4.325000,10.125000,202,86,0.001399
43,4.275000,10.125000,202,85,0.002248
44,4.325000,10.125000,202,86,0.000000
45,4.375000,10.125000,202,87,0.000000
46,4.375000,10.075000,201,87,0.000000
47,4.425000,10.075000,201,88,0.000000
48,4.375000,10.075000,201,87,0.000000
49,4.325000,10.075000,201,86,0.000000
