step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.925000,7.475000,149,158,0.005832
1,7.925000,7.425000,148,158,0.023967
2,7.975000,7.425000,148,159,0.000000
3,8.025000,7.425000,148,160,0.006894
4,8.025000,7.375000,147,160,0.008483
5,8.025000,7.425000,148,160,0.010694
6,7.975000,7.425000,148,159,0.000000
7,7.975000,7.475000,149,159,0.000000
8,7.925000,7.475000,149,158,0.000224
9,7.975000,7.475000,149,159,0.004632
10,8.025000,7.475000,149,160,0.000000
11,8.025000,7.525000,150,160,0.000000
12,8.025000,7.475000,149,160,0.001860
13,8.075000,7.475000,149,161,0.000000
14,8.125000,7.475000,149,162,0.000000
15,8.125000,7.525000,150,162,0.000648
16,8.125000,7.575000,151,162,0.000000
17,8.175000,7.575000,151,163,0.000000
18,8.125000,7.575000,151,162,0.000000
19,8.175000,7.575000,151,163,0.002344
20,8.175000,7.525000,150,163,0.004209
21,8.125000,7.525000,150,162,0.000000
22,8.175000,7.525000,150,163,0.011411
23,8.225000,7.525000,150,164,0.000000
24,8.275000,7.525000,150,165,0.004134
25,8.275000,7.575000,151,165,0.000000
26,8.275000,7.625000,152,165,0.000000
27,8.225000,7.625000,152,164,0.000000
28,8.225000,7.575000,151,164,0.001445
29,8.225000,7.625000,152,164,0.013914
30,8.225000,7.575000,151,164,0.000037
31,8.175000,7.575000,151,163,0.015139
32,8.225000,7.575000,151,164,0.000000
33,8.275000,7.575000,151,165,0.000000
34,8.325000,7.575000,151,166,0.000000
35,8.275000,7.575000,151,165,0.000000
36,8.325000,7.575000,151,166,0.004702
37,8.325000,7.525000,150,166,0.000000
38,8.275000,7.525000,150,165,0.000346
39,8.275000,7.575000,151,165,0.000000
40,8.225000,7.575000,151,164,0.014333
41,8.225000,7.525000,150,164,0.000000
42,8.275000,7.525000,150,165,0.000000
43,8.325000,7.525000,150,166,0.000000
44,8.375000,7.525000,150,167,0.016079
45,8.375000,7.475000,149,167,0.001301
46,8.375000,7.425000,148,167,0.000000
47,8.375000,7.375000,147,167,0.000000
48,8.425000,7.375000,147,168,0.000000
49,8.425000,7.325000,146,168,0.000000
