step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.475000,5.575000,111,69,0.000000
1,3.475000,5.525000,110,69,0.027738
2,3.475000,5.575000,111,69,0.015173
3,3.475000,5.625000,112,69,0.017629
4,3.475000,5.675000,113,69,0.009312
5,3.525000,5.675000,113,70,0.034711
6,3.575000,5.675000,113,71,0.031585
7,3.575000,5.725000,114,71,0.015981
8,3.575000,5.675000,113,71,0.015571
9,3.575000,5.725000,114,71,0.013967
10,3.575000,5.775000,115,71,0.018205
11,3.575000,5.825000,116,71,0.000000
12,3.525000,5.825000,116,70,0.025370
13,3.525000,5.775000,115,70,0.016518
14,3.525000,5.825000,116,70,0.017819
15,3.525000,5.875000,117,70,0.021962
16,3.475000,5.875000,117,69,0.000000
17,3.525000,5.875000,117,70,0.020394
18,3.525000,5.925000,118,70,0.027744
19,3.525000,5.975000,119,70,0.008772
20,3.525000,5.925000,118,70,0.024900
21,3.525000,5.975000,119,70,0.026728
22,3.525000,6.025000,120,70,0.040297
23,3.525000,6.075000,121,70,0.033225
24,3.525000,6.125000,122,70,0.032306
25,3.475000,6.125000,122,69,0.046196
26,3.525000,6.125000,122,70,0.027582
27,3.525000,6.175000,123,70,0.042931
28,3.525000,6.225000,124,70,0.044577
29,3.525000,6.275000,125,70,0.029431
30,3.525000,6.325000,126,70,0.037908
31,3.575000,6.325000,126,71,0.054682
32,3.575000,6.375000,127,71,0.038027
33,3.575000,6.425000,128,71,0.039649
34,3.575000,6.475000,129,71,0.048396
35,3.575000,6.525000,130,71,0.059799
36,3.625000,6.525000,130,72,0.052838
37,3.625000,6.575000,131,72,0.065837
38,3.625000,6.625000,132,72,0.060280
39,3.625000,6.575000,131,72,0.066416
40,3.625000,6.625000,132,72,0.056251
41,3.575000,6.625000,132,71,0.059570
42,3.625000,6.625000,132,72,0.057572
43,3.625000,6.675000,133,72,0.044139
44,3.625000,6.725000,134,72,0.075738
45,3.625000,6.675000,133,72,0.063496
46,3.625000,6.725000,134,72,0.084453
47,3.625000,6.775000,135,72,0.073862
48,3.625000,6.825000,136,72,0.101606
49,3.625000,6.875000,137,72,0.081959
