step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.625000,10.875000,217,132,0.015740
1,6.675000,10.875000,217,133,0.005609
2,6.625000,10.875000,217,132,0.020780
3,6.575000,10.875000,217,131,0.002468
4,6.625000,10.875000,217,132,0.000000
5,6.625000,10.825000,216,132,0.000000
6,6.625000,10.775000,215,132,0.000868
7,6.625000,10.825000,216,132,0.000000
8,6.625000,10.775000,215,132,0.000000
9,6.675000,10.775000,215,133,0.000000
10,6.675000,10.725000,214,133,0.016067
11,6.675000,10.775000,215,133,0.000000
12,6.725000,10.775000,215,134,0.004626
13,6.775000,10.775000,215,135,0.003430
14,6.775000,10.725000,214,135,0.000000
15,6.725000,10.725000,214,134,0.000000
16,6.725000,10.775000,215,134,0.000000
17,6.725000,10.825000,216,134,0.000000
18,6.775000,10.825000,216,135,0.000000
19,6.775000,10.775000,215,135,0.005925
20,6.775000,10.825000,216,135,0.000000
21,6.775000,10.875000,217,135,0.002433
22,6.725000,10.875000,217,134,0.000000
23,6.675000,10.875000,217,133,0.000000
24,6.625000,10.875000,217,132,0.000000
25,6.675000,10.875000,217,133,0.016720
26,6.725000,10.875000,217,134,0.001643
27,6.675000,10.875000,217,133,0.014321
28,6.725000,10.875000,217,134,0.000000
29,6.675000,10.875000,217,133,0.009732
30,6.675000,10.925000,218,133,0.000000
31,6.675000,10.875000,217,133,0.011212
32,6.725000,10.875000,217,134,0.000057
33,6.775000,10.875000,217,135,0.007420
34,6.725000,10.875000,217,134,0.005549
35,6.675000,10.875000,217,133,0.000000
36,6.725000,10.875000,217,134,0.000000
37,6.725000,10.925000,218,134,0.000142
38,6.725000,10.875000,217,134,0.011593
39,6.775000,10.875000,217,135,0.010122
40,6.775000,10.925000,218,135,0.006158
41,6.825000,10.925000,218,136,0.000000
42,6.825000,10.875000,217,136,0.005870
43,6.825000,10.825000,216,136,0.030926
44,6.825000,10.875000,217,136,0.000000
45,6.825000,10.825000,216,136,0.000000
46,6.825000,10.875000,217,136,0.001143
47,6.825000,10.825000,216,136,0.000000
48,6.825000,10.775000,215,136,0.000000
49,6.775000,10.775000,215,135,0.000000
