step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.425000,9.675000,193,128,0.066466
1,6.425000,9.725000,194,128,0.050788
2,6.475000,9.725000,194,129,0.057859
3,6.425000,9.725000,194,128,0.057823
4,6.375000,9.725000,194,127,0.052617
5,6.325000,9.725000,194,126,0.064093
6,6.325000,9.675000,193,126,0.041134
7,6.275000,9.675000,193,125,0.064065
8,6.225000,9.675000,193,124,0.066065
9,6.175000,9.675000,193,123,0.067505
10,6.225000,9.675000,193,124,0.067463
11,6.225000,9.725000,194,124,0.072826
12,6.275000,9.725000,194,125,0.058212
13,6.225000,9.725000,194,124,0.064606
14,6.175000,9.725000,194,123,0.071333
15,6.175000,9.675000,193,123,0.067072
16,6.125000,9.675000,193,122,0.058828
17,6.125000,9.725000,194,122,0.068102
18,6.075000,9.725000,194,121,0.081171
19,6.075000,9.675000,193,121,0.082952
20,6.025000,9.675000,193,120,0.070739
21,5.975000,9.675000,193,119,0.075868
22,5.925000,9.675000,193,118,0.090133
23,5.875000,9.675000,193,117,0.096979
24,5.825000,9.675000,193,116,0.108335
25,5.875000,9.675000,193,117,0.096099
26,5.825000,9.675000,193,116,0.091428
27,5.775000,9.675000,193,115,0.110839
28,5.775000,9.625000,192,115,0.094173
29,5.725000,9.625000,192,114,0.109098
30,5.675000,9.625000,192,113,0.128198
31,5.625000,9.625000,192,112,0.133582
32,5.625000,9.675000,193,112,0.125030
33,5.575000,9.675000,193,111,0.144046
34,5.575000,9.625000,192,111,0.141610
35,5.525000,9.625000,192,110,0.136684
36,5.475000,9.625000,192,109,0.125583
37,5.475000,9.575000,191,109,0.129713
38,5.425000,9.575000,191,108,0.142300
39,5.425000,9.625000,192,108,0.140910
40,5.375000,9.625000,192,107,0.140538
41,5.425000,9.625000,192,108,0.146096
42,5.375000,9.625000,192,107,0.137868
43,5.325000,9.625000,192,106,0.157890
44,5.275000,9.625000,192,105,0.165727
45,5.225000,9.625000,192,104,0.172394
46,5.175000,9.625000,192,103,0.187440
47,5.125000,9.625000,192,102,0.185674
48,5.075000,9.625000,192,101,0.198256
49,5.075000,9.575000,191,101,0.190645
