step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.925000,2.875000,57,78,0.019333
1,3.975000,2.875000,57,79,0.000000
2,3.975000,2.825000,56,79,0.008244
3,3.925000,2.825000,56,78,0.014255
4,3.925000,2.775000,55,78,0.003793
5,3.975000,2.775000,55,79,0.017121
6,3.975000,2.725000,54,79,0.006962
7,3.975000,2.675000,53,79,0.003798
8,4.025000,2.675000,53,80,0.000000
9,4.025000,2.725000,54,80,0.005431
10,4.025000,2.675000,53,80,0.019219
11,3.975000,2.675000,53,79,0.002996
12,3.925000,2.675000,53,78,0.005447
13,3.875000,2.675000,53,77,0.004970
14,3.925000,2.675000,53,78,0.004445
15,3.925000,2.625000,52,78,0.000000
16,3.925000,2.575000,51,78,0.012606
17,3.925000,2.525000,50,78,0.003835
18,3.975000,2.525000,50,79,0.000000
19,3.975000,2.475000,49,79,0.001597
20,3.975000,2.525000,50,79,0.000000
21,3.975000,2.575000,51,79,0.000000
22,3.975000,2.625000,52,79,0.000000
23,3.975000,2.575000,51,79,0.000000
24,3.975000,2.525000,50,79,0.011486
25,3.925000,2.525000,50,78,0.006910
26,3.925000,2.475000,49,78,0.000000
27,3.875000,2.475000,49,77,0.000000
28,3.825000,2.475000,49,76,0.000524
29,3.775000,2.475000,49,75,0.009927
30,3.825000,2.475000,49,76,0.011057
31,3.875000,2.475000,49,77,0.000000
32,3.925000,2.475000,49,78,0.000000
33,3.975000,2.475000,49,79,0.000000
34,4.025000,2.475000,49,80,0.000000
35,4.025000,2.425000,48,80,0.028985
36,3.975000,2.425000,48,79,0.005648
37,3.975000,2.375000,47,79,0.000000
38,4.025000,2.375000,47,80,0.000809
39,4.075000,2.375000,47,81,0.009161
40,4.125000,2.375000,47,82,0.000000
41,4.075000,2.375000,47,81,0.011197
42,4.025000,2.375000,47,80,0.005699
43,4.075000,2.375000,47,81,0.005031
44,4.075000,2.425000,48,81,0.019019
45,4.075000,2.375000,47,81,0.000000
46,4.075000,2.325000,46,81,0.000000
47,4.075000,2.275000,45,81,0.004835
48,4.125000,2.275000,45,82,0.000000
49,4.175000,2.275000,45,83,0.005783
