step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.525000,12.225000,244,230,0.002817
1,11.575000,12.225000,244,231,0.014615
2,11.575000,12.275000,245,231,0.000000
3,11.575000,12.225000,244,231,0.000000
4,11.525000,12.225000,244,230,0.003404
5,11.525000,12.275000,245,230,0.000000
6,11.575000,12.275000,245,231,0.000000
7,11.575000,12.325000,246,231,0.000000
8,11.625000,12.325000,246,232,0.006688
9,11.625000,12.375000,247,232,0.000000
10,11.625000,12.425000,248,232,0.014969
11,11.625000,12.375000,247,232,0.010977
12,11.675000,12.375000,247,233,0.020940
13,11.725000,12.375000,247,234,0.031152
14,11.775000,12.375000,247,235,0.000000
15,11.725000,12.375000,247,234,0.000000
16,11.725000,12.325000,246,234,0.014025
17,11.725000,12.375000,247,234,0.000000
18,11.725000,12.425000,248,234,0.018083
19,11.775000,12.425000,248,235,0.000000
20,11.775000,12.375000,247,235,0.000000
21,11.775000,12.325000,246,235,0.008015
22,11.775000,12.375000,247,235,0.000000
23,11.825000,12.375000,247,236,0.000265
24,11.775000,12.375000,247,235,0.000000
25,11.775000,12.325000,246,235,0.000000
26,11.775000,12.275000,245,235,0.002781
27,11.825000,12.275000,245,236,0.008174
28,11.775000,12.275000,245,235,0.004824
29,11.775000,12.325000,246,235,0.000039
30,11.775000,12.275000,245,235,0.000000
31,11.775000,12.225000,244,235,0.005764
32,11.775000,12.175000,243,235,0.001261
33,11.775000,12.225000,244,235,0.001051
34,11.775000,12.275000,245,235,0.000000
35,11.775000,12.325000,246,235,0.023142
36,11.825000,12.325000,246,236,0.003768
37,11.825000,12.375000,247,236,0.010572
38,11.825000,12.325000,246,236,0.000000
39,11.825000,12.275000,245,236,0.004054
40,11.825000,12.225000,244,236,0.012913
41,11.825000,12.275000,245,236,0.000000
42,11.825000,12.325000,246,236,0.023226
43,11.875000,12.325000,246,237,0.000000
44,11.925000,12.325000,246,238,0.000000
45,11.975000,12.325000,246,239,0.000000
46,12.025000,12.325000,246,240,0.000000
47,12.025000,12.375000,247,240,0.002518
48,12.025000,12.425000,248,240,0.003995
49,11.975000,12.425000,248,239,0.000000
