step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,2.075000,4.375000,87,41,0.000000
1,2.075000,4.425000,88,41,0.000000
2,2.075000,4.375000,87,41,0.000000
3,2.075000,4.425000,88,41,0.000000
4,2.075000,4.475000,89,41,0.007869
5,2.025000,4.475000,89,40,0.017367
6,2.025000,4.425000,88,40,0.018387
7,2.025000,4.375000,87,40,0.000000
8,2.025000,4.425000,88,40,0.000000
9,2.025000,4.475000,89,40,0.000000
10,2.025000,4.525000,90,40,0.000000
11,1.975000,4.525000,90,39,0.019215
12,1.975000,4.475000,89,39,0.006413
13,2.025000,4.475000,89,40,0.004702
14,2.025000,4.525000,90,40,0.000000
15,2.025000,4.575000,91,40,0.021686
16,2.025000,4.625000,92,40,0.005709
17,2.025000,4.675000,93,40,0.000000
18,1.975000,4.675000,93,39,0.005555
19,1.925000,4.675000,93,38,0.000000
20,1.925000,4.725000,94,38,0.013652
21,1.925000,4.775000,95,38,0.000000
22,1.925000,4.825000,96,38,0.000000
23,1.925000,4.875000,97,38,0.021710
24,1.925000,4.825000,96,38,0.010609
25,1.925000,4.875000,97,38,0.000000
26,1.925000,4.925000,98,38,0.013817
27,1.875000,4.925000,98,37,0.004724
28,1.875000,4.975000,99,37,0.017207
29,1.825000,4.975000,99,36,0.000906
30,1.875000,4.975000,99,37,0.023467
31,1.925000,4.975000,99,38,0.000000
32,1.925000,4.925000,98,38,0.000871
33,1.925000,4.975000,99,38,0.013354
34,1.925000,5.025000,100,38,0.014548
35,1.925000,5.075000,101,38,0.016176
36,1.925000,5.125000,102,38,0.014208
37,1.925000,5.175000,103,38,0.000000
38,1.925000,5.225000,104,38,0.029359
39,1.925000,5.275000,105,38,0.016580
40,1.925000,5.325000,106,38,0.002378
41,1.925000,5.375000,107,38,0.021971
42,1.875000,5.375000,107,37,0.027756
43,1.875000,5.425000,108,37,0.014379
44,1.875000,5.475000,109,37,0.015731
45,1.825000,5.475000,109,36,0.029118
46,1.875000,5.475000,109,37,0.019101
47,1.925000,5.475000,109,38,0.007184
48,1.925000,5.525000,110,38,0.005773
49,1.925000,5.475000,109,38,0.018024
