step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,6.075000,12.225000,244,121,0.013480
1,6.075000,12.275000,245,121,0.012044
2,6.025000,12.275000,245,120,0.000000
3,6.025000,12.225000,244,120,0.000000
4,6.025000,12.175000,243,120,0.000260
5,6.025000,12.125000,242,120,0.008812
6,6.075000,12.125000,242,121,0.000000
7,6.075000,12.075000,241,121,0.000000
8,6.125000,12.075000,241,122,0.000055
9,6.125000,12.025000,240,122,0.000000
10,6.125000,11.975000,239,122,0.000000
11,6.125000,11.925000,238,122,0.000000
12,6.075000,11.925000,238,121,0.000000
13,6.025000,11.925000,238,120,0.000000
14,6.075000,11.925000,238,121,0.000000
15,6.075000,11.875000,237,121,0.002470
16,6.075000,11.925000,238,121,0.007952
17,6.075000,11.975000,239,121,0.000000
18,6.075000,12.025000,240,121,0.002302
19,6.025000,12.025000,240,120,0.000000
20,6.025000,11.975000,239,120,0.008667
21,6.025000,12.025000,240,120,0.015092
22,5.975000,12.025000,240,119,0.023287
23,5.975000,11.975000,239,119,0.019216
24,5.975000,11.925000,238,119,0.000000
25,5.975000,11.875000,237,119,0.000275
26,6.025000,11.875000,237,120,0.002927
27,6.025000,11.925000,238,120,0.006435
28,6.075000,11.925000,238,121,0.000000
29,6.125000,11.925000,238,122,0.000000
30,6.125000,11.875000,237,122,0.032828
31,6.125000,11.925000,238,122,0.000000
32,6.125000,11.875000,237,122,0.000000
33,6.175000,11.875000,237,123,0.000000
34,6.125000,11.875000,237,122,0.000000
35,6.075000,11.875000,237,121,0.000000
36,6.025000,11.875000,237,120,0.005557
37,6.075000,11.875000,237,121,0.001002
38,6.025000,11.875000,237,120,0.008449
39,6.075000,11.875000,237,121,0.012812
40,6.125000,11.875000,237,122,0.011592
41,6.125000,11.825000,236,122,0.000000
42,6.125000,11.775000,235,122,0.005490
43,6.175000,11.775000,235,123,0.000000
44,6.175000,11.825000,236,123,0.000000
45,6.175000,11.875000,237,123,0.018093
46,6.225000,11.875000,237,124,0.000000
47,6.175000,11.875000,237,123,0.000000
48,6.175000,11.925000,238,123,0.004984
49,6.225000,11.925000,238,124,0.000334
