step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,5.275000,3.375000,67,105,0.162443
1,5.275000,3.425000,68,105,0.177031
2,5.225000,3.425000,68,104,0.166965
3,5.175000,3.425000,68,103,0.193950
4,5.125000,3.425000,68,102,0.183242
5,5.075000,3.425000,68,101,0.202153
6,5.075000,3.475000,69,101,0.213916
7,5.025000,3.475000,69,100,0.230301
8,4.975000,3.475000,69,99,0.233628
9,4.925000,3.475000,69,98,0.267079
10,4.875000,3.475000,69,97,0.277949
11,4.825000,3.475000,69,96,0.290144
12,4.775000,3.475000,69,95,0.292547
13,4.775000,3.425000,68,95,0.320083
14,4.725000,3.425000,68,94,0.316224
15,4.725000,3.375000,67,94,0.317543
16,4.775000,3.375000,67,95,0.288098
17,4.725000,3.375000,67,94,0.321516
18,4.675000,3.375000,67,93,0.307906
19,4.675000,3.425000,68,93,0.311918
20,4.625000,3.425000,68,92,0.348044
21,4.575000,3.425000,68,91,0.356935
22,4.525000,3.425000,68,90,0.391548
23,4.475000,3.425000,68,89,0.377411
24,4.475000,3.475000,69,89,0.382845
25,4.425000,3.475000,69,88,0.415503
26,4.375000,3.475000,69,87,0.444322
27,4.375000,3.425000,68,87,0.412414
28,4.375000,3.475000,69,87,0.428832
29,4.325000,3.475000,69,86,0.430660
30,4.275000,3.475000,69,85,0.470851
31,4.225000,3.475000,69,84,0.467815
32,4.225000,3.425000,68,84,0.478999
33,4.225000,3.375000,67,84,0.480701
34,4.175000,3.375000,67,83,0.481979
35,4.225000,3.375000,67,84,0.462429
36,4.225000,3.425000,68,84,0.466981
37,4.175000,3.425000,68,83,0.490210
38,4.125000,3.425000,68,82,0.528692
39,4.125000,3.375000,67,82,0.493646
40,4.175000,3.375000,67,83,0.493935
41,4.125000,3.375000,67,82,0.499697
42,4.075000,3.375000,67,81,0.543602
43,4.025000,3.375000,67,80,0.537315
44,4.075000,3.375000,67,81,0.537259
45,4.025000,3.375000,67,80,0.535845
46,3.975000,3.375000,67,79,0.561169
47,3.925000,3.375000,67,78,0.568781
48,3.975000,3.375000,67,79,0.562996
49,3.925000,3.375000,67,78,0.581840
