step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.925000,10.175000,203,238,0.041924
1,11.925000,10.225000,204,238,0.077795
2,11.875000,10.225000,204,237,0.066987
3,11.825000,10.225000,204,236,0.084513
4,11.825000,10.275000,205,236,0.072917
5,11.775000,10.275000,205,235,0.075436
6,11.725000,10.275000,205,234,0.081932
7,11.675000,10.275000,205,233,0.090553
8,11.625000,10.275000,205,232,0.085230
9,11.625000,10.225000,204,232,0.119457
10,11.575000,10.225000,204,231,0.105778
11,11.525000,10.225000,204,230,0.113139
12,11.475000,10.225000,204,229,0.129752
13,11.425000,10.225000,204,228,0.118569
14,11.375000,10.225000,204,227,0.127432
15,11.375000,10.175000,203,227,0.138105
16,11.325000,10.175000,203,226,0.149542
17,11.275000,10.175000,203,225,0.141980
18,11.275000,10.125000,202,225,0.145293
19,11.225000,10.125000,202,224,0.149316
20,11.225000,10.075000,201,224,0.156533
21,11.175000,10.075000,201,223,0.160861
22,11.125000,10.075000,201,222,0.167455
23,11.175000,10.075000,201,223,0.155604
24,11.225000,10.075000,201,224,0.167128
25,11.225000,10.125000,202,224,0.145296
26,11.175000,10.125000,202,223,0.169610
27,11.175000,10.075000,201,223,0.153045
28,11.125000,10.075000,201,222,0.173984
29,11.125000,10.025000,200,222,0.180168
30,11.075000,10.025000,200,221,0.180264
31,11.025000,10.025000,200,220,0.199556
32,10.975000,10.025000,200,219,0.210999
33,10.925000,10.025000,200,218,0.199851
34,10.875000,10.025000,200,217,0.226917
35,10.875000,9.975000,199,217,0.227012
36,10.925000,9.975000,199,218,0.211834
37,10.925000,10.025000,200,218,0.235953
38,10.875000,10.025000,200,217,0.225137
39,10.825000,10.025000,200,216,0.222317
40,10.775000,10.025000,200,215,0.236240
41,10.775000,9.975000,199,215,0.248028
42,10.725000,9.975000,199,214,0.265095
43,10.725000,9.925000,198,214,0.256670
44,10.675000,9.925000,198,213,0.267728
45,10.725000,9.925000,198,214,0.246045
46,10.675000,9.925000,198,213,0.271874
47,10.625000,9.925000,198,212,0.265623
48,10.575000,9.925000,198,211,0.277186
49,10.575000,9.975000,199,211,0.287055
