step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.175000,8.775000,175,63,0.000000
1,3.125000,8.775000,175,62,0.008141
2,3.125000,8.725000,174,62,0.002029
3,3.125000,8.675000,173,62,0.000000
4,3.175000,8.675000,173,63,0.000000
5,3.225000,8.675000,173,64,0.004264
6,3.225000,8.625000,172,64,0.024211
7,3.225000,8.575000,171,64,0.014188
8,3.275000,8.575000,171,65,0.000000
9,3.325000,8.575000,171,66,0.000000
10,3.325000,8.625000,172,66,0.000000
11,3.325000,8.575000,171,66,0.000000
12,3.325000,8.525000,170,66,0.000000
13,3.325000,8.475000,169,66,0.008306
14,3.325000,8.425000,168,66,0.003087
15,3.325000,8.375000,167,66,0.000000
16,3.325000,8.325000,166,66,0.000000
17,3.325000,8.275000,165,66,0.010033
18,3.325000,8.225000,164,66,0.008840
19,3.325000,8.175000,163,66,0.000000
20,3.325000,8.125000,162,66,0.000000
21,3.325000,8.175000,163,66,0.000000
22,3.325000,8.125000,162,66,0.000000
23,3.325000,8.075000,161,66,0.013258
24,3.325000,8.125000,162,66,0.000000
25,3.325000,8.075000,161,66,0.009493
26,3.275000,8.075000,161,65,0.000000
27,3.275000,8.025000,160,65,0.008546
28,3.275000,7.975000,159,65,0.000000
29,3.275000,7.925000,158,65,0.009792
30,3.275000,7.875000,157,65,0.000000
31,3.275000,7.825000,156,65,0.004311
32,3.275000,7.875000,157,65,0.000000
33,3.275000,7.825000,156,65,0.006307
34,3.275000,7.775000,155,65,0.008674
35,3.275000,7.725000,154,65,0.002706
36,3.275000,7.675000,153,65,0.000000
37,3.275000,7.725000,154,65,0.014771
38,3.275000,7.675000,153,65,0.002631
39,3.275000,7.625000,152,65,0.000000
40,3.275000,7.575000,151,65,0.005834
41,3.275000,7.525000,150,65,0.000000
42,3.225000,7.525000,150,64,0.000000
43,3.275000,7.525000,150,65,0.002379
44,3.275000,7.475000,149,65,0.014911
45,3.275000,7.525000,150,65,0.002093
46,3.225000,7.525000,150,64,0.004820
47,3.225000,7.475000,149,64,0.017975
48,3.225000,7.425000,148,64,0.003681
49,3.225000,7.375000,147,64,0.005034
