step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.025000,0.125000,2,140,0.018854
1,7.075000,0.125000,2,141,0.008781
2,7.075000,0.175000,3,141,0.000000
3,7.075000,0.125000,2,141,0.005491
4,7.075000,0.075000,1,141,0.000000
5,7.025000,0.075000,1,140,0.006656
6,6.975000,0.075000,1,139,0.000000
7,6.975000,0.025000,0,139,0.013311
8,6.925000,0.025000,0,138,0.005606
9,6.975000,0.025000,0,139,0.000000
10,6.925000,0.025000,0,138,0.017550
11,6.925000,0.075000,1,138,0.000000
12,6.925000,0.125000,2,138,0.000000
13,6.875000,0.125000,2,137,0.011449
14,6.925000,0.125000,2,138,0.000000
15,6.875000,0.125000,2,137,0.000000
16,6.925000,0.125000,2,138,0.000000
17,6.925000,0.175000,3,138,0.009419
18,6.925000,0.225000,4,138,0.020222
19,6.925000,0.175000,3,138,0.000000
20,6.925000,0.225000,4,138,0.000000
21,6.975000,0.225000,4,139,0.000000
22,6.975000,0.175000,3,139,0.009298
23,6.975000,0.225000,4,139,0.000000
24,6.975000,0.275000,5,139,0.005859
25,6.925000,0.275000,5,138,0.009124
26,6.975000,0.275000,5,139,0.004723
27,7.025000,0.275000,5,140,0.014331
28,7.075000,0.275000,5,141,0.014168
29,7.075000,0.225000,4,141,0.007688
30,7.075000,0.275000,5,141,0.011058
31,7.075000,0.325000,6,141,0.005394
32,7.075000,0.275000,5,141,0.000971
33,7.075000,0.225000,4,141,0.010511
34,7.075000,0.175000,3,141,0.003714
35,7.075000,0.125000,2,141,0.010033
36,7.025000,0.125000,2,140,0.000000
37,7.075000,0.125000,2,141,0.000000
38,7.025000,0.125000,2,140,0.019400
39,7.025000,0.175000,3,140,0.009310
40,7.075000,0.175000,3,141,0.000000
41,7.025000,0.175000,3,140,0.000000
42,7.025000,0.125000,2,140,0.000000
43,7.075000,0.125000,2,141,0.015697
44,7.075000,0.175000,3,141,0.000000
45,7.125000,0.175000,3,142,0.001823
46,7.175000,0.175000,3,143,0.010838
47,7.175000,0.125000,2,143,0.000000
48,7.175000,0.175000,3,143,0.000000
49,7.175000,0.125000,2,143,0.007739
