step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.475000,7.125000,142,69,0.014710
1,3.475000,7.175000,143,69,0.000000
2,3.525000,7.175000,143,70,0.015522
3,3.575000,7.175000,143,71,0.000000
4,3.625000,7.175000,143,72,0.013410
5,3.675000,7.175000,143,73,0.002672
6,3.725000,7.175000,143,74,0.000000
7,3.775000,7.175000,143,75,0.000833
8,3.775000,7.225000,144,75,0.018212
9,3.825000,7.225000,144,76,0.000000
10,3.875000,7.225000,144,77,0.008027
11,3.925000,7.225000,144,78,0.000335
12,3.975000,7.225000,144,79,0.017406
13,4.025000,7.225000,144,80,0.010567
14,4.075000,7.225000,144,81,0.000000
15,4.125000,7.225000,144,82,0.000108
16,4.175000,7.225000,144,83,0.000000
17,4.125000,7.225000,144,82,0.007331
18,4.175000,7.225000,144,83,0.009030
19,4.225000,7.225000,144,84,0.005375
20,4.225000,7.275000,145,84,0.002865
21,4.225000,7.225000,144,84,0.000000
22,4.275000,7.225000,144,85,0.000000
23,4.325000,7.225000,144,86,0.006244
24,4.375000,7.225000,144,87,0.004398
25,4.375000,7.175000,143,87,0.004259
26,4.425000,7.175000,143,88,0.000270
27,4.475000,7.175000,143,89,0.000000
28,4.425000,7.175000,143,88,0.000000
29,4.475000,7.175000,143,89,0.004052
30,4.525000,7.175000,143,90,0.003228
31,4.575000,7.175000,143,91,0.000000
32,4.625000,7.175000,143,92,0.014587
33,4.675000,7.175000,143,93,0.004718
34,4.725000,7.175000,143,94,0.000000
35,4.725000,7.225000,144,94,0.000181
36,4.775000,7.225000,144,95,0.011042
37,4.825000,7.225000,144,96,0.007661
38,4.875000,7.225000,144,97,0.000000
39,4.875000,7.175000,143,97,0.000392
40,4.925000,7.175000,143,98,0.003939
41,4.875000,7.175000,143,97,0.006196
42,4.825000,7.175000,143,96,0.016236
43,4.825000,7.225000,144,96,0.028529
44,4.875000,7.225000,144,97,0.000000
45,4.925000,7.225000,144,98,0.010397
46,4.975000,7.225000,144,99,0.014843
47,5.025000,7.225000,144,100,0.000000
48,5.025000,7.275000,145,100,0.012728
49,5.075000,7.275000,145,101,0.021632
